eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unRxTargetDeviceId,usTxFreq,ucTxPwr,ucTxBw,ucScs,ucMcs,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32
1,31,23040015,2024051715164981090,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051715164981090,0,5915,20,20,0,0,100,37.403460,127.160128,137.032400,1,1,60,0,0xf5825216
1,31,23040015,2024051715164991114,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051715164991114,0,5915,20,20,0,0,100,37.403460,127.160128,137.024160,2,2,60,90,0x2f44f3d0
1,31,23040015,2024051715165001145,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051715165001145,0,5915,20,20,0,0,100,37.403460,127.160128,137.016272,3,3,60,0,0x706a048b
1,31,23040015,2024051715165011178,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051715165011178,0,5915,20,20,0,0,100,37.403460,127.160128,137.016624,4,4,60,0,0x51b67cdc
1,31,23040015,2024051715165021214,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051715165021214,0,5915,20,20,0,0,100,37.403460,127.160128,137.012688,5,5,60,0,0x1617f0f0
1,31,23040015,2024051715165031246,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051715165031246,0,5915,20,20,0,0,100,37.403460,127.160128,137.009936,6,6,60,0,0xeb619baf
1,31,23040015,2024051715165041262,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051715165041262,0,5915,20,20,0,0,100,37.403460,127.160128,137.019952,7,7,60,0,0x9c8f0d50
1,31,23040015,2024051715165051294,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051715165051294,0,5915,20,20,0,0,100,37.403460,127.160128,137.021360,8,8,60,0,0x69972fe9
1,31,23040015,2024051715165061327,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051715165061327,0,5915,20,20,0,0,100,37.403460,127.160128,137.005984,9,9,60,0,0x305625b5
1,31,23040015,2024051715165071360,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051715165071360,0,5915,20,20,0,0,100,37.403460,127.160128,137.005184,10,10,60,0,0x2952d85
1,31,23040015,2024051715165081393,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051715165081393,0,5915,20,20,0,0,100,37.403460,127.160128,136.998400,11,11,60,0,0x344c37dd
1,31,23040015,2024051715165091410,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051715165091410,0,5915,20,20,0,0,100,37.403460,127.160128,136.999264,12,12,0,0,0xd283318
1,31,23040015,2024051715165101443,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051715165101443,0,5915,20,20,0,0,100,37.403460,127.160128,136.997248,13,13,0,0,0x56421d9c
1,31,23040015,2024051715165111476,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051715165111476,0,5915,20,20,0,0,100,37.403460,127.160128,136.989584,14,14,0,0,0x77cd31b
1,31,23040015,2024051715165121509,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051715165121509,0,5915,20,20,0,0,100,37.403460,127.160128,136.984544,15,15,0,0,0x9f60aa7a
