eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unTxDeviceIdL1,unTxDeviceIdL2,unTxDeviceIdL3,usTxSwVerL1,usTxSwVerL2,usTxSwVerL3,usTxHwVerL1,usTxHwVerL2,usTxHwVerL3,unRxTargetDeviceId,usTxFreq,ucTxPwr,ucTxBw,ucScs,ucMcs,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32,ulRxTimeStampL1,ulRxTimeStampL2,ulRxTimeStampL3,ulLatencyL1(us),ulLatencyL2(us),ulLatencyL3(us),unRxDeviceIdL1,unRxDeviceIdL2,unRxDeviceIdL3,usRxSwVerL1,usRxSwVerL2,usRxSwVerL3,usRxHwVerL1,usRxHwVerL2,usRxHwVerL3,unRxVehicleSpeed,unTotalCommDevCnt,nRssi,ucRcpi,eRsvLevel,usCommDistance,nRxLatitude,nRxLongitude,nRxAttitude,ucErrIndicator,ulTotalPacketCnt,ulTotalErrCnt,unPdr(percent),unPer(percent)
1,31,23120008,2024052414030201412,1,1,9,101,1,1.5,0x1,0x1,128,2024052414030195152,2022042906263722817,2024052414030201412,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.160112,124.284168,9614,14,0,0,0x44d11947,2024052414030195402,2022042902595385345,9223372036854775807,250,-3668337472,7199319622824574395,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,7.678619,37.403464,127.160112,124.284168,0,9592,22,99.771,0.229
1,31,23120008,2024052414030211426,1,1,9,101,1,1.5,0x1,0x1,128,2024052414030205184,2022042906263732837,2024052414030211426,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.160112,124.282136,9615,15,0,0,0x27113598,2024052414030205358,2022042902595395306,9223372036854775807,174,-3668337531,7199319622824564381,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,7.678619,37.403464,127.160112,124.282136,0,9593,22,99.771,0.229
1,31,23120008,2024052414030221456,1,1,9,101,1,1.5,0x1,0x1,128,2024052414030215236,2022042906263742881,2024052414030221456,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.160112,124.281760,9616,16,0,0,0xe7874cff,2024052414030215603,2022042902595405549,9223372036854775807,367,-3668337332,7199319622824554351,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,7.678619,37.403464,127.160112,124.281760,0,9594,22,99.771,0.229
1,31,23120008,2024052414030231487,1,1,9,101,1,1.5,0x1,0x1,128,2024052414030225279,2022042906263752915,2024052414030231487,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.160112,124.282712,9617,17,0,0,0x1959fac7,2024052414030225862,2022042902595415809,9223372036854775807,583,-3668337106,7199319622824544320,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,7.678619,37.403464,127.160112,124.282712,0,9595,22,99.771,0.229
1,31,23120008,2024052414030241517,1,1,9,101,1,1.5,0x1,0x1,128,2024052414030235325,2022042906263762948,2024052414030241517,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.160112,124.280840,9618,18,0,0,0x6ee5d128,2024052414030236252,2022042902595426201,9223372036854775807,927,-3668336747,7199319622824534290,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,7.678619,37.403464,127.160112,124.280840,0,9596,22,99.771,0.229
1,31,23120008,2024052414030251547,1,1,9,101,1,1.5,0x1,0x1,128,2024052414030245373,2022042906263772989,2024052414030251547,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.160112,124.277160,9619,19,0,0,0x3dabe358,2024052414030245957,2022042902595435903,9223372036854775807,584,-3668337086,7199319622824524260,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,7.678619,37.403464,127.160112,124.277160,0,9597,22,99.771,0.229
1,31,23120008,2024052414030261576,1,1,9,101,1,1.5,0x1,0x1,128,2024052414030255369,2022042906263783016,2024052414030261576,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.160112,124.275784,9620,20,0,0,0x74393c69,2024052414030256220,2022042902595446166,9223372036854775807,851,-3668336850,7199319622824514231,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,7.678619,37.403464,127.160112,124.275784,0,9598,22,99.771,0.229
1,31,23120008,2024052414030271604,1,1,9,101,1,1.5,0x1,0x1,128,2024052414030265376,2022042906263793049,2024052414030271604,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.160112,124.272888,9621,21,0,0,0xd77c3718,2024052414030266153,2022042902595456100,9223372036854775807,777,-3668336949,7199319622824504203,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,7.678619,37.403464,127.160112,124.272888,0,9599,22,99.771,0.229
1,31,23120008,2024052414030281633,1,1,9,101,1,1.5,0x1,0x1,128,2024052414030275406,2022042906263803083,2024052414030281633,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.160112,124.272968,9622,22,0,0,0xfa154363,2024052414030275952,2022042902595465899,9223372036854775807,546,-3668337184,7199319622824494174,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,7.678619,37.403464,127.160112,124.272968,0,9600,22,99.771,0.229
1,31,23120008,2024052414030291647,1,1,9,101,1,1.5,0x1,0x1,128,2024052414030285434,2022042906263813090,2024052414030291647,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.160112,124.271888,9623,23,0,0,0x12f950a,2024052414030286507,2022042902595476459,9223372036854775807,1073,-3668336631,7199319622824484160,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,7.678619,37.403464,127.160112,124.271888,0,9601,22,99.771,0.229
