eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unRxTargetDeviceId,usTxFreq,ucTxPwr,ucTxBw,ucScs,ucMcs,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32
1,31,23120002,2024052414043458812,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052414043458812,0,5915,20,20,0,0,100,37.403460,127.160112,125.494696,1,1,60,0,0xec51b45
1,31,23120002,2024052414043468834,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052414043468834,0,5915,20,20,0,0,100,37.403460,127.160112,125.456936,2,2,60,0,0x774bb495
1,31,23120002,2024052414043478873,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052414043478873,0,5915,20,20,0,0,100,37.403460,127.160112,125.434512,3,3,60,0,0x783509f8
1,31,23120002,2024052414043488914,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052414043488914,0,5915,20,20,0,0,100,37.403460,127.160112,125.416640,4,4,60,0,0x648e7a5c
1,31,23120002,2024052414043498954,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052414043498954,0,5915,20,20,0,0,100,37.403460,127.160112,125.433712,5,5,60,0,0x95831db6
1,31,23120002,2024052414043508988,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052414043508988,0,5915,20,20,0,0,100,37.403460,127.160112,125.454072,6,6,60,0,0xe90f8f3e
1,31,23120002,2024052414043519004,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052414043519004,0,5915,20,20,0,0,100,37.403460,127.160112,125.451216,7,7,60,0,0xad29e099
1,31,23120002,2024052414043529022,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052414043529022,0,5915,20,20,0,0,100,37.403460,127.160112,125.468216,8,8,60,0,0xd36763a2
1,31,23120002,2024052414043539038,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052414043539038,0,5915,20,20,0,0,100,37.403460,127.160112,125.464408,9,9,60,0,0xc7a796e9
1,31,23120002,2024052414043549057,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052414043549057,0,5915,20,20,0,0,100,37.403460,127.160112,125.467112,10,10,60,0,0x88931125
