eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unRxTargetDeviceId,usTxFreq,ucTxPwr,ucTxBw,ucScs,ucMcs,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32
1,31,23120002,2024052911172253005,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172253005,0,5915,20,20,0,0,100,37.342700,127.118120,77.245632,1,1,60,0,0x514de94
1,31,23120002,2024052911172263044,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172263044,0,5915,20,20,0,0,100,37.342692,127.118112,77.227592,2,2,60,87,0x15ea550f
1,31,23120002,2024052911172273063,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172273063,0,5915,20,20,0,0,100,37.342688,127.118096,77.226664,3,3,60,86,0x24dbf315
1,31,23120002,2024052911172283081,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172283081,0,5915,20,20,0,0,100,37.342684,127.118088,77.237120,4,4,60,85,0x4cf844b
1,31,23120002,2024052911172293095,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172293095,0,5915,20,20,0,0,100,37.342680,127.118072,77.227752,5,5,60,83,0x96bcac55
1,31,23120002,2024052911172303110,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172303110,0,5915,20,20,0,0,100,37.342676,127.118064,77.230832,6,6,60,80,0xd9f7b24c
1,31,23120002,2024052911172313123,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172313123,0,5915,20,20,0,0,100,37.342668,127.118056,77.236872,7,7,60,79,0xde6a1a37
1,31,23120002,2024052911172323140,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172323140,0,5915,20,20,0,0,100,37.342664,127.118040,77.248792,8,8,60,78,0xeb4c360f
1,31,23120002,2024052911172333155,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172333155,0,5915,20,20,0,0,100,37.342660,127.118032,77.248832,9,9,60,76,0xe1989b1a
1,31,23120002,2024052911172343169,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172343169,0,5915,20,20,0,0,100,37.342652,127.118016,77.254600,10,10,60,75,0xd5adae72
1,31,23120002,2024052911172353183,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172353183,0,5915,20,20,0,0,100,37.342648,127.118008,77.245752,11,11,60,74,0x5853e3ef
1,31,23120002,2024052911172363198,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172363198,0,5915,20,20,0,0,100,37.342640,127.118000,77.245920,12,12,41,74,0xd020fd0d
1,31,23120002,2024052911172373211,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172373211,0,5915,20,20,0,0,100,37.342636,127.117992,77.231480,13,13,41,74,0x98ade21b
1,31,23120002,2024052911172383225,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172383225,0,5915,20,20,0,0,100,37.342632,127.117984,77.227152,14,14,41,74,0xb2a213a2
1,31,23120002,2024052911172393240,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172393240,0,5915,20,20,0,0,100,37.342624,127.117968,77.224104,15,15,41,74,0xa63c2ae6
1,31,23120002,2024052911172403254,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172403254,0,5915,20,20,0,0,100,37.342620,127.117960,77.228032,16,16,41,74,0x67a4183b
1,31,23120002,2024052911172413268,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172413268,0,5915,20,20,0,0,100,37.342616,127.117952,77.235296,17,17,41,74,0xd0a0581d
1,31,23120002,2024052911172423282,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172423282,0,5915,20,20,0,0,100,37.342608,127.117936,77.243824,18,18,41,73,0x8626c082
1,31,23120002,2024052911172433296,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172433296,0,5915,20,20,0,0,100,37.342604,127.117928,77.251688,19,19,41,73,0x793b213f
1,31,23120002,2024052911172443311,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172443311,0,5915,20,20,0,0,100,37.342596,127.117912,77.254064,20,20,41,72,0xdf75ce60
1,31,23120002,2024052911172453324,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172453324,0,5915,20,20,0,0,100,37.342596,127.117904,77.252104,21,21,41,71,0x1fa20eb8
1,31,23120002,2024052911172463339,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172463339,0,5915,20,20,0,0,100,37.342592,127.117896,77.254976,22,22,39,70,0xb2ac293c
1,31,23120002,2024052911172473352,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172473352,0,5915,20,20,0,0,100,37.342588,127.117880,77.259144,23,23,39,70,0x39a26b1b
1,31,23120002,2024052911172483365,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172483365,0,5915,20,20,0,0,100,37.342584,127.117872,77.261888,24,24,39,69,0xddc81759
1,31,23120002,2024052911172493382,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172493382,0,5915,20,20,0,0,100,37.342576,127.117856,77.279304,25,25,39,69,0x7ae5373a
1,31,23120002,2024052911172503397,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172503397,0,5915,20,20,0,0,100,37.342572,127.117848,77.284336,26,26,39,69,0x314d778c
1,31,23120002,2024052911172513411,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172513411,0,5915,20,20,0,0,100,37.342568,127.117840,77.284712,27,27,39,69,0xeecf1f77
1,31,23120002,2024052911172523424,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172523424,0,5915,20,20,0,0,100,37.342560,127.117832,77.282720,28,28,39,68,0xd6ed3201
1,31,23120002,2024052911172533438,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172533438,0,5915,20,20,0,0,100,37.342556,127.117824,77.279720,29,29,39,68,0x97601889
1,31,23120002,2024052911172543452,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172543452,0,5915,20,20,0,0,100,37.342552,127.117808,77.286328,30,30,39,68,0xc21073a8
1,31,23120002,2024052911172553467,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172553467,0,5915,20,20,0,0,100,37.342548,127.117800,77.292000,31,31,39,67,0x89184a00
1,31,23120002,2024052911172563483,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172563483,0,5915,20,20,0,0,100,37.342544,127.117792,77.293336,32,32,38,65,0x30bc321d
1,31,23120002,2024052911172573502,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172573502,0,5915,20,20,0,0,100,37.342536,127.117776,77.292392,33,33,38,63,0x601180b7
1,31,23120002,2024052911172583518,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172583518,0,5915,20,20,0,0,100,37.342532,127.117768,77.293464,34,34,38,61,0xc9db85bd
1,31,23120002,2024052911172593537,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172593537,0,5915,20,20,0,0,100,37.342528,127.117752,77.289896,35,35,38,59,0xc4e1955f
1,31,23120002,2024052911172603556,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172603556,0,5915,20,20,0,0,100,37.342524,127.117744,77.292696,36,36,38,57,0xaefe8efb
1,31,23120002,2024052911172613572,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172613572,0,5915,20,20,0,0,100,37.342520,127.117736,77.300800,37,37,38,55,0x9e7228c0
1,31,23120002,2024052911172623591,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172623591,0,5915,20,20,0,0,100,37.342516,127.117712,77.310520,38,38,38,54,0x925ed049
1,31,23120002,2024052911172633606,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172633606,0,5915,20,20,0,0,100,37.342512,127.117704,77.311672,39,39,38,52,0x57f51333
1,31,23120002,2024052911172643622,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172643622,0,5915,20,20,0,0,100,37.342508,127.117696,77.306360,40,40,38,52,0x6d8ef5b4
1,31,23120002,2024052911172653639,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172653639,0,5915,20,20,0,0,100,37.342504,127.117680,77.301528,41,41,38,51,0xa75cccfd
1,31,23120002,2024052911172663655,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172663655,0,5915,20,20,0,0,100,37.342500,127.117672,77.301144,42,42,42,50,0xf360746
1,31,23120002,2024052911172673672,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172673672,0,5915,20,20,0,0,100,37.342496,127.117664,77.303152,43,43,42,50,0xabcd8c0
1,31,23120002,2024052911172683686,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172683686,0,5915,20,20,0,0,100,37.342492,127.117656,77.305816,44,44,42,49,0x1127ad5
1,31,23120002,2024052911172693702,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172693702,0,5915,20,20,0,0,100,37.342488,127.117648,77.307456,45,45,42,49,0xccae3ce3
1,31,23120002,2024052911172703718,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052911172703718,0,5915,20,20,0,0,100,37.342480,127.117632,77.312032,46,46,42,49,0xec066b00
