eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unTxDeviceIdL1,unTxDeviceIdL2,unTxDeviceIdL3,usTxSwVerL1,usTxSwVerL2,usTxSwVerL3,usTxHwVerL1,usTxHwVerL2,usTxHwVerL3,unRxTargetDeviceId,eChannel,sPower,eBandwidth,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32,ulRxTimeStampL1,ulRxTimeStampL2,ulRxTimeStampL3,ulLatencyL1(us),ulLatencyL2(us),ulLatencyL3(us),unRxDeviceIdL1,unRxDeviceIdL2,unRxDeviceIdL3,usRxSwVerL1,usRxSwVerL2,usRxSwVerL3,usRxHwVerL1,usRxHwVerL2,usRxHwVerL3,unRxVehicleSpeed,unTotalCommDevCnt,usRssi,eRsvLevel,usCommDistance,nRxLatitude,nRxLongitude,nRxAttitude,ucErrIndicator,ulTotalPacketCnt,ulTotalErrCnt,unPdr(percent),unPer(percent)
1,31,23040015,2024042417381625001,1,1,9,101,1,1.5,0x1,0x1,132,2023091414593268173,2022042903201329105,2024042417381625001,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646577,128.401410,0.000000,18,18,0,0,0x50fbd59b,2023091414593268910,2022042902522218995,2024042417381626068,737,-679110110,1067,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,18,0,100.000,0.000
1,31,23040015,2024042417381635033,1,1,9,101,1,1.5,0x1,0x1,132,2023091414593278203,2022042903201339104,2024042417381635033,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646577,128.401410,0.000000,19,19,0,0,0x3b45753a,2023091414593278556,2022042902522228639,2024042417381636121,353,-679110465,1088,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,19,0,100.000,0.000
1,31,23040015,2024042417381645064,1,1,9,101,1,1.5,0x1,0x1,132,2023091414593288326,2022042903201349162,2024042417381645064,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646577,128.401410,0.000000,20,20,0,0,0x23c8b3ef,2023091414593289209,2022042902522239297,2024042417381646210,883,-679109865,1146,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,20,0,100.000,0.000
1,31,23040015,2024042417381655076,1,1,9,101,1,1.5,0x1,0x1,132,2023091414593298224,2022042903201359147,2024042417381655076,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646577,128.401410,0.000000,21,21,0,0,0x394e12f,2023091414593299063,2022042902522249145,2024042417381656281,839,-679110002,1205,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,21,0,100.000,0.000
1,31,23040015,2024042417381665089,1,1,9,101,1,1.5,0x1,0x1,132,2023091414593308237,2022042903201369169,2024042417381665089,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646577,128.401410,0.000000,22,22,0,0,0x4e01b03c,2023091414593309202,2022042902522259285,2024042417381666334,965,-679109884,1245,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,22,0,100.000,0.000
1,31,23040015,2024042417381675103,1,1,9,101,1,1.5,0x1,0x1,132,2023091414593318258,2022042903201379168,2024042417381675103,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646577,128.401410,0.000000,23,23,0,0,0x563c4b0d,2023091414593318503,2022042902522268583,2024042417381676421,245,-679110585,1318,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,23,0,100.000,0.000
1,31,23040015,2024042417381685116,1,1,9,101,1,1.5,0x1,0x1,132,2023091414593328259,2022042903201389173,2024042417381685116,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646577,128.401410,0.000000,24,24,0,0,0xb28d74b9,2023091414593328967,2022042902522279054,2024042417381686489,708,-679110119,1373,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,24,0,100.000,0.000
1,31,23040015,2024042417381695147,1,1,9,101,1,1.5,0x1,0x1,132,2023091414593338275,2022042903201399202,2024042417381695147,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646577,128.401410,0.000000,25,25,0,0,0xea4b8ea6,2023091414593339213,2022042902522289296,2024042417381696563,938,-679109906,1416,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,25,0,100.000,0.000
1,31,23040015,2024042417381705178,1,1,9,101,1,1.5,0x1,0x1,132,2023091414593348326,2022042903201409248,2024042417381705178,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646577,128.401410,0.000000,26,26,0,0,0xe407ad91,2023091414593348553,2022042902522298630,2024042417381705625,227,-679110618,447,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,26,0,100.000,0.000
1,31,23040015,2024042417381715209,1,1,9,101,1,1.5,0x1,0x1,132,2023091414593358328,2022042903201419257,2024042417381715209,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646577,128.401410,0.000000,27,27,0,0,0x43582fca,2023091414593358624,2022042902522308707,2024042417381715694,296,-679110550,485,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,27,0,100.000,0.000
1,31,23040015,2024042417381725240,1,1,9,101,1,1.5,0x1,0x1,132,2023091414593368375,2022042903201429305,2024042417381725240,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646577,128.401410,0.000000,28,28,0,0,0x9e1d6db5,2023091414593368658,2022042902522318744,2024042417381725762,283,-679110561,522,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,28,0,100.000,0.000
1,31,23040015,2024042417381735271,1,1,9,101,1,1.5,0x1,0x1,132,2023091414593378399,2022042903201439311,2024042417381735271,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646577,128.401410,0.000000,29,29,0,0,0x24639b4a,2023091414593379215,2022042902522329299,2024042417381736837,816,-679110012,1566,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,29,0,100.000,0.000
1,31,23040015,2024042417381745303,1,1,9,101,1,1.5,0x1,0x1,132,2023091414593388408,2022042903201449358,2024042417381745303,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646577,128.401410,0.000000,30,30,0,0,0xed30a88d,2023091414593388764,2022042902522338855,2024042417381745900,356,-679110503,597,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,30,0,100.000,0.000
1,31,23040015,2024042417381755334,1,1,9,101,1,1.5,0x1,0x1,132,2023091414593398447,2022042903201459382,2024042417381755334,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646577,128.401410,0.000000,31,31,0,0,0x6d29f5f3,2023091414593399157,2022042902522349246,2024042417381756974,710,-679110136,1640,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,31,0,100.000,0.000
1,31,23040015,2024042417381765346,1,1,9,101,1,1.5,0x1,0x1,132,2023091414593408467,2022042903201469376,2024042417381765346,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646577,128.401410,0.000000,32,32,0,0,0x20048e5d,2023091414593408707,2022042902522358791,2024042417381766037,240,-679110585,691,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,32,0,100.000,0.000
1,31,23040015,2024042417381775378,1,1,9,101,1,1.5,0x1,0x1,132,2023091414593418510,2022042903201479425,2024042417381775378,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646577,128.401410,0.000000,33,33,0,0,0x2274909a,2023091414593419503,2022042902522369587,2024042417381777112,993,-679109838,1734,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,33,0,100.000,0.000
1,31,23040015,2024042417381785409,1,1,9,101,1,1.5,0x1,0x1,132,2023091414593428551,2022042903201489452,2024042417381785409,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646577,128.401410,0.000000,34,34,0,0,0x947c401e,2023091414593428819,2022042902522378909,2024042417381786174,268,-679110543,765,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,34,0,100.000,0.000
1,31,23040015,2024042417381795440,1,1,9,101,1,1.5,0x1,0x1,132,2023091414593438611,2022042903201499481,2024042417381795440,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646577,128.401410,0.000000,35,35,0,0,0x504f573b,2023091414593438858,2022042902522388946,2024042417381796243,247,-679110535,803,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,35,0,100.000,0.000
1,31,23040015,2024042417381805472,1,1,9,101,1,1.5,0x1,0x1,132,2023091414593448553,2022042903201509509,2024042417381805472,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646577,128.401410,0.000000,36,36,0,0,0x1b8dc125,2023091414593449160,2022042902522399242,2024042417381806312,607,-679110267,840,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,36,0,100.000,0.000
1,31,23040015,2024042417381815503,1,1,9,101,1,1.5,0x1,0x1,132,2023091414593458598,2022042903201519535,2024042417381815503,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646577,128.401410,0.000000,37,37,0,0,0x378b4800,2023091414593459407,2022042902522409495,2024042417381817389,809,-679110040,1886,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,37,0,100.000,0.000
1,31,23040015,2024042417381825516,1,1,9,101,1,1.5,0x1,0x1,132,2023091414593468603,2022042903201529544,2024042417381825516,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646577,128.401410,0.000000,38,38,0,0,0x2518f877,2023091414593469360,2022042902522419446,2024042417381826449,757,-679110098,933,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,38,0,100.000,0.000
1,31,23040015,2024042417381835547,1,1,9,101,1,1.5,0x1,0x1,132,2023091414593478614,2022042903201539569,2024042417381835547,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646577,128.401410,0.000000,39,39,0,0,0x2a107ae5,2023091414593479258,2022042902522429349,2024042417381836518,644,-679110220,971,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,39,0,100.000,0.000
1,31,23040015,2024042417381845579,1,1,9,101,1,1.5,0x1,0x1,132,2023091414593488674,2022042903201549595,2024042417381845579,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646577,128.401410,0.000000,40,40,0,0,0xf7be2515,2023091414593489511,2022042902522439603,2024042417381846591,837,-679109992,1012,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,40,0,100.000,0.000
1,31,23040015,2024042417381855613,1,1,9,101,1,1.5,0x1,0x1,132,2023091414593498701,2022042903201559626,2024042417381855613,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646577,128.401410,0.000000,41,41,0,0,0xc30664d0,2023091414593499008,2022042902522449097,2024042417381856656,307,-679110529,1043,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,41,0,100.000,0.000
1,31,23040015,2024042417381865625,1,1,9,101,1,1.5,0x1,0x1,132,2023091414593508820,2022042903201569638,2024042417381865625,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646577,128.401410,0.000000,42,42,0,0,0xa94a16f1,2023091414593509158,2022042902522459243,2024042417381866725,338,-679110395,1100,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,42,0,100.000,0.000
1,31,23040015,2024042417381875657,1,1,9,101,1,1.5,0x1,0x1,132,2023091414593518748,2022042903201579680,2024042417381875657,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646577,128.401410,0.000000,43,43,0,0,0x362cc8f3,2023091414593519465,2022042902522469555,2024042417381876794,717,-679110125,1137,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,43,0,100.000,0.000
1,31,23040015,2024042417381885690,1,1,9,101,1,1.5,0x1,0x1,132,2023091414593528769,2022042903201589698,2024042417381885690,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646577,128.401410,0.000000,44,44,0,0,0xc8eca5c5,2023091414593529063,2022042902522479152,2024042417381886864,294,-679110546,1174,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,44,0,100.000,0.000
1,31,23040015,2024042417381895722,1,1,9,101,1,1.5,0x1,0x1,132,2023091414593538812,2022042903201599737,2024042417381895722,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646577,128.401410,0.000000,45,45,0,0,0x477bc9a2,2023091414593539613,2022042902522489704,2024042417381896933,801,-679110033,1211,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,45,0,100.000,0.000
1,31,23040015,2024042417381905756,1,1,9,101,1,1.5,0x1,0x1,132,2023091414593548862,2022042903201609770,2024042417381905756,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646577,128.401410,0.000000,46,46,0,0,0x1c31a181,2023091414593549916,2022042902522500000,2024042417381907003,1054,-679109770,1247,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,46,0,100.000,0.000
1,31,23040015,2024042417381915790,1,1,9,101,1,1.5,0x1,0x1,132,2023091414593558868,2022042903201619767,2024042417381915790,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646577,128.401410,0.000000,47,47,0,0,0xad6a5d27,2023091414593559658,2022042902522509746,2024042417381917072,790,-679110021,1282,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,47,0,100.000,0.000
1,31,23040015,2024042417381925821,1,1,9,101,1,1.5,0x1,0x1,132,2023091414593568872,2022042903201629793,2024042417381925821,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646577,128.401410,0.000000,48,48,0,0,0xe902d0b4,2023091414593569828,2022042902522519918,2024042417381927141,956,-679109875,1320,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,48,0,100.000,0.000
1,31,23040015,2024042417381935834,1,1,9,101,1,1.5,0x1,0x1,132,2023091414593578872,2022042903201639802,2024042417381935834,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646577,128.401410,0.000000,49,49,0,0,0x89399ce7,2023091414593579208,2022042902522529297,2024042417381937211,336,-679110505,1377,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,49,0,100.000,0.000
1,31,23040015,2024042417381945866,1,1,9,101,1,1.5,0x1,0x1,132,2023091414593588903,2022042903201649831,2024042417381945866,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646577,128.401410,0.000000,50,50,0,0,0x3fd807d3,2023091414593589866,2022042902522539958,2024042417381947280,963,-679109873,1414,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,50,0,100.000,0.000
1,31,23040015,2024042417381955897,1,1,9,101,1,1.5,0x1,0x1,132,2023091414593598948,2022042903201659860,2024042417381955897,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646577,128.401410,0.000000,51,51,0,0,0x20d438fd,2023091414593599358,2022042902522549443,2024042417381957349,410,-679110417,1452,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,51,0,100.000,0.000
1,31,23040015,2024042417381965910,1,1,9,101,1,1.5,0x1,0x1,132,2023091414593608967,2022042903201669873,2024042417381965910,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646577,128.401410,0.000000,52,52,0,0,0xf4aa0b12,2023091414593609554,2022042902522559645,2024042417381967418,587,-679110228,1508,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,52,0,100.000,0.000
1,31,23040015,2024042417381975923,1,1,9,101,1,1.5,0x1,0x1,132,2023091414593619042,2022042903201679879,2024042417381975923,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646577,128.401410,0.000000,53,53,0,0,0x8839cd6b,2023091414593619964,2022042902522570054,2024042417381977487,922,-679109825,1564,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,53,0,100.000,0.000
1,31,23040015,2024042417381985955,1,1,9,101,1,1.5,0x1,0x1,132,2023091414593628987,2022042903201689910,2024042417381985955,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646577,128.401410,0.000000,54,54,0,0,0x446208db,2023091414593629563,2022042902522579657,2024042417381987556,576,-679110253,1601,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,54,0,100.000,0.000
