eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unRxTargetDeviceId,eChannel,sPower,eBandwidth,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32
1,31,23040015,2024042417381778589,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417381778589,0,180,20,2,100,0.000000,0.000000,0.000000,115,15,0,0,0x8859725e
1,31,23040015,2024042417381788602,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417381788602,0,180,20,2,100,0.000000,0.000000,0.000000,116,16,0,0,0x902744bc
1,31,23040015,2024042417381798615,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417381798615,0,180,20,2,100,0.000000,0.000000,0.000000,117,17,0,0,0x3a7e7b8e
1,31,23040015,2024042417381808628,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417381808628,0,180,20,2,100,0.000000,0.000000,0.000000,118,18,0,0,0x5dcb35d9
1,31,23040015,2024042417381818642,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417381818642,0,180,20,2,100,0.000000,0.000000,0.000000,119,19,0,0,0x5238dc9
1,31,23040015,2024042417381828655,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417381828655,0,180,20,2,100,0.000000,0.000000,0.000000,120,20,0,0,0xca7f905b
1,31,23040015,2024042417381838667,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417381838667,0,180,20,2,100,0.000000,0.000000,0.000000,121,21,0,0,0x899f6519
1,31,23040015,2024042417381848681,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417381848681,0,180,20,2,100,0.000000,0.000000,0.000000,122,22,0,0,0xd23a2f61
1,31,23040015,2024042417381858694,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417381858694,0,180,20,2,100,0.000000,0.000000,0.000000,123,23,0,0,0xb55ba50f
1,31,23040015,2024042417381868707,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417381868707,0,180,20,2,100,0.000000,0.000000,0.000000,124,24,0,0,0xf24a83a
1,31,23040015,2024042417381878720,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417381878720,0,180,20,2,100,0.000000,0.000000,0.000000,125,25,0,0,0xf7640f36
1,31,23040015,2024042417381888733,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417381888733,0,180,20,2,100,0.000000,0.000000,0.000000,126,26,0,0,0x56f3ce7c
1,31,23040015,2024042417381898747,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417381898747,0,180,20,2,100,0.000000,0.000000,0.000000,127,27,0,0,0x49b952d5
1,31,23040015,2024042417381908760,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417381908760,0,180,20,2,100,0.000000,0.000000,0.000000,128,28,0,0,0x31c9df47
1,31,23040015,2024042417381918773,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417381918773,0,180,20,2,100,0.000000,0.000000,0.000000,129,29,0,0,0x4835005d
1,31,23040015,2024042417381928785,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417381928785,0,180,20,2,100,0.000000,0.000000,0.000000,130,30,0,0,0xe026bd89
1,31,23040015,2024042417381938798,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417381938798,0,180,20,2,100,0.000000,0.000000,0.000000,131,31,0,0,0x5e4a52ae
1,31,23040015,2024042417381948811,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417381948811,0,180,20,2,100,0.000000,0.000000,0.000000,132,32,0,0,0xf5d4044b
1,31,23040015,2024042417381958824,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417381958824,0,180,20,2,100,0.000000,0.000000,0.000000,133,33,0,0,0x5e630047
1,31,23040015,2024042417381968838,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417381968838,0,180,20,2,100,0.000000,0.000000,0.000000,134,34,0,0,0x210213fc
1,31,23040015,2024042417381978851,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417381978851,0,180,20,2,100,0.000000,0.000000,0.000000,135,35,0,0,0xee3a662b
1,31,23040015,2024042417381988864,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417381988864,0,180,20,2,100,0.000000,0.000000,0.000000,136,36,0,0,0xf7036ac5
1,31,23040015,2024042417381998876,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417381998876,0,180,20,2,100,0.000000,0.000000,0.000000,137,37,0,0,0x66ecf550
1,31,23040015,2024042417382008889,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382008889,0,180,20,2,100,0.000000,0.000000,0.000000,138,38,0,0,0x90a277d4
1,31,23040015,2024042417382018902,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382018902,0,180,20,2,100,0.000000,0.000000,0.000000,139,39,0,0,0x9fcb79a2
1,31,23040015,2024042417382028915,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382028915,0,180,20,2,100,0.000000,0.000000,0.000000,140,40,0,0,0xea53b68f
1,31,23040015,2024042417382038927,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382038927,0,180,20,2,100,0.000000,0.000000,0.000000,141,41,0,0,0x59c47d83
1,31,23040015,2024042417382048940,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382048940,0,180,20,2,100,0.000000,0.000000,0.000000,142,42,0,0,0x99e8c273
1,31,23040015,2024042417382058954,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382058954,0,180,20,2,100,0.000000,0.000000,0.000000,143,43,0,0,0x18f1573b
1,31,23040015,2024042417382068967,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382068967,0,180,20,2,100,0.000000,0.000000,0.000000,144,44,0,0,0xe081c6e0
1,31,23040015,2024042417382078980,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382078980,0,180,20,2,100,0.000000,0.000000,0.000000,145,45,0,0,0xa6c3adb8
1,31,23040015,2024042417382088996,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382088996,0,180,20,2,100,0.000000,0.000000,0.000000,146,46,0,0,0xe470b799
1,31,23040015,2024042417382099010,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382099010,0,180,20,2,100,0.000000,0.000000,0.000000,147,47,0,0,0xc0890bcd
1,31,23040015,2024042417382109023,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382109023,0,180,20,2,100,0.000000,0.000000,0.000000,148,48,0,0,0x9f52a12e
1,31,23040015,2024042417382119036,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382119036,0,180,20,2,100,0.000000,0.000000,0.000000,149,49,0,0,0x913f3c7c
1,31,23040015,2024042417382129049,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382129049,0,180,20,2,100,0.000000,0.000000,0.000000,150,50,0,0,0xffb35d9b
1,31,23040015,2024042417382139062,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382139062,0,180,20,2,100,0.000000,0.000000,0.000000,151,51,0,0,0xdde8edc
1,31,23040015,2024042417382149075,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382149075,0,180,20,2,100,0.000000,0.000000,0.000000,152,52,0,0,0xfb74921e
1,31,23040015,2024042417382159089,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382159089,0,180,20,2,100,0.000000,0.000000,0.000000,153,53,0,0,0xcb4a639a
1,31,23040015,2024042417382169101,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382169101,0,180,20,2,100,0.000000,0.000000,0.000000,154,54,0,0,0x1827e51
1,31,23040015,2024042417382179114,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382179114,0,180,20,2,100,0.000000,0.000000,0.000000,155,55,0,0,0xd7ac5bdf
1,31,23040015,2024042417382189127,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382189127,0,180,20,2,100,0.000000,0.000000,0.000000,156,56,0,0,0x95b892b8
1,31,23040015,2024042417382199140,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382199140,0,180,20,2,100,0.000000,0.000000,0.000000,157,57,0,0,0xd287d3ff
1,31,23040015,2024042417382209153,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382209153,0,180,20,2,100,0.000000,0.000000,0.000000,158,58,0,0,0x44b1b55a
1,31,23040015,2024042417382219166,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382219166,0,180,20,2,100,0.000000,0.000000,0.000000,159,59,0,0,0xf0587eb9
1,31,23040015,2024042417382229179,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382229179,0,180,20,2,100,0.000000,0.000000,0.000000,160,60,0,0,0x2ee6ec1c
1,31,23040015,2024042417382239192,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382239192,0,180,20,2,100,0.000000,0.000000,0.000000,161,61,0,0,0xd6a64b10
1,31,23040015,2024042417382249205,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382249205,0,180,20,2,100,0.000000,0.000000,0.000000,162,62,0,0,0x962c6359
1,31,23040015,2024042417382259218,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382259218,0,180,20,2,100,0.000000,0.000000,0.000000,163,63,0,0,0x7a0626e
1,31,23040015,2024042417382269232,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382269232,0,180,20,2,100,0.000000,0.000000,0.000000,164,64,0,0,0xccc42111
1,31,23040015,2024042417382279245,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382279245,0,180,20,2,100,0.000000,0.000000,0.000000,165,65,0,0,0x4d6fc34f
1,31,23040015,2024042417382289257,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382289257,0,180,20,2,100,0.000000,0.000000,0.000000,166,66,0,0,0xf4f0e6e1
1,31,23040015,2024042417382299271,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382299271,0,180,20,2,100,0.000000,0.000000,0.000000,167,67,0,0,0xd0593986
1,31,23040015,2024042417382309283,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382309283,0,180,20,2,100,0.000000,0.000000,0.000000,168,68,0,0,0x86f34073
1,31,23040015,2024042417382319296,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382319296,0,180,20,2,100,0.000000,0.000000,0.000000,169,69,0,0,0x3cc8dc05
1,31,23040015,2024042417382329309,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382329309,0,180,20,2,100,0.000000,0.000000,0.000000,170,70,0,0,0x10c3e42d
1,31,23040015,2024042417382339322,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382339322,0,180,20,2,100,0.000000,0.000000,0.000000,171,71,0,0,0x59a427ed
1,31,23040015,2024042417382349335,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417382349335,0,180,20,2,100,0.000000,0.000000,0.000000,172,72,0,0,0x10fecc55
