eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unRxTargetDeviceId,usTxFreq,ucTxPwr,ucTxBw,ucScs,ucMcs,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32
1,31,23120002,2024052414473145049,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052414473145049,0,5915,20,20,0,0,100,37.403456,127.160128,130.448368,1,1,60,0,0x9702d56a
1,31,23120002,2024052414473155092,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052414473155092,0,5915,20,20,0,0,100,37.403456,127.160128,130.525800,2,2,60,0,0xeb154b79
1,31,23120002,2024052414473165126,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052414473165126,0,5915,20,20,0,0,100,37.403456,127.160128,130.516712,3,3,60,359,0x81119c5
1,31,23120002,2024052414473175161,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052414473175161,0,5915,20,20,0,0,100,37.403456,127.160128,130.509800,4,4,60,359,0xfc3fa32b
1,31,23120002,2024052414473185178,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052414473185178,0,5915,20,20,0,0,100,37.403456,127.160128,130.525896,5,5,60,359,0x39cef1fd
1,31,23120002,2024052414473195213,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052414473195213,0,5915,20,20,0,0,100,37.403456,127.160128,130.528608,6,6,60,359,0xb1d7076f
1,31,23120002,2024052414473205247,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052414473205247,0,5915,20,20,0,0,100,37.403456,127.160128,130.543608,7,7,60,359,0x9b170fc4
1,31,23120002,2024052414473215281,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052414473215281,0,5915,20,20,0,0,100,37.403456,127.160128,130.548752,8,8,60,359,0x60ebacad
1,31,23120002,2024052414473225315,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052414473225315,0,5915,20,20,0,0,100,37.403456,127.160128,130.547000,9,9,60,359,0xa3184c69
1,31,23120002,2024052414473235350,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052414473235350,0,5915,20,20,0,0,100,37.403456,127.160128,130.553296,10,10,60,359,0x67767f2e
1,31,23120002,2024052414473245384,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052414473245384,0,5915,20,20,0,0,100,37.403456,127.160128,130.569640,11,11,60,359,0xebbfd4d6
1,31,23120002,2024052414473255423,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052414473255423,0,5915,20,20,0,0,100,37.403456,127.160128,130.609616,12,12,0,359,0x5346e97f
1,31,23120002,2024052414473265457,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052414473265457,0,5915,20,20,0,0,100,37.403456,127.160128,130.607328,13,13,0,359,0x4ee1f837
1,31,23120002,2024052414473275491,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052414473275491,0,5915,20,20,0,0,100,37.403456,127.160128,130.612440,14,14,0,359,0x5a6eafd7
1,31,23120002,2024052414473285509,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052414473285509,0,5915,20,20,0,0,100,37.403456,127.160128,130.626248,15,15,0,359,0x84776c7
1,31,23120002,2024052414473295543,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052414473295543,0,5915,20,20,0,0,100,37.403456,127.160128,130.630520,16,16,0,359,0x434e8464
1,31,23120002,2024052414473305577,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052414473305577,0,5915,20,20,0,0,100,37.403456,127.160128,130.634584,17,17,0,359,0xf372c449
1,31,23120002,2024052414473315612,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052414473315612,0,5915,20,20,0,0,100,37.403456,127.160128,130.650544,18,18,0,359,0x19f592cf
1,31,23120002,2024052414473325646,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052414473325646,0,5915,20,20,0,0,100,37.403456,127.160128,130.662960,19,19,0,359,0x11bef590
1,31,23120002,2024052414473335681,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052414473335681,0,5915,20,20,0,0,100,37.403456,127.160128,130.669880,20,20,0,359,0x2d892ccf
1,31,23120002,2024052414473345715,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052414473345715,0,5915,20,20,0,0,100,37.403456,127.160128,130.670240,21,21,0,359,0xbda7b867
1,31,23120002,2024052414473355753,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052414473355753,0,5915,20,20,0,0,100,37.403456,127.160128,130.670104,22,22,0,359,0x68ef3c1f
1,31,23120002,2024052414473365787,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052414473365787,0,5915,20,20,0,0,100,37.403456,127.160128,130.683776,23,23,0,359,0x7d16724d
1,31,23120002,2024052414473375822,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052414473375822,0,5915,20,20,0,0,100,37.403456,127.160128,130.687912,24,24,0,359,0x2870488b
1,31,23120002,2024052414473385856,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052414473385856,0,5915,20,20,0,0,100,37.403456,127.160128,130.700224,25,25,0,359,0x4377b055
1,31,23120002,2024052414473395890,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052414473395890,0,5915,20,20,0,0,100,37.403456,127.160128,130.705552,26,26,0,359,0x3b0e7882
1,31,23120002,2024052414473405924,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052414473405924,0,5915,20,20,0,0,100,37.403456,127.160128,130.706240,27,27,0,359,0x86185c1a
