eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unTxDeviceIdL1,unTxDeviceIdL2,unTxDeviceIdL3,usTxSwVerL1,usTxSwVerL2,usTxSwVerL3,usTxHwVerL1,usTxHwVerL2,usTxHwVerL3,unRxTargetDeviceId,usTxFreq,ucTxPwr,ucTxBw,ucScs,ucMcs,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32,ulRxTimeStampL1,ulRxTimeStampL2,ulRxTimeStampL3,ulLatencyL1(us),ulLatencyL2(us),ulLatencyL3(us),unRxDeviceIdL1,unRxDeviceIdL2,unRxDeviceIdL3,usRxSwVerL1,usRxSwVerL2,usRxSwVerL3,usRxHwVerL1,usRxHwVerL2,usRxHwVerL3,unRxVehicleSpeed,unRxVehicleHeading,unTotalCommDevCnt,nRssi,ucRcpi,eRsvLevel,usCommDistance,nRxLatitude,nRxLongitude,nRxAttitude,ucErrIndicator,ulTotalPacketCnt,ulTotalErrCnt,unPdr(percent),unPer(percent)
1,31,23120008,2024052415422480258,1,1,9,101,1,1.5,0x1,0x1,128,2024052415422476827,2022042908060016134,2024052415422480258,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403472,127.160264,124.082432,15361,61,60,356,0x6ad5a615,2024052415422477853,2022042903093921539,2024052415422385091,1026,-4966094595,-95167,-836521982,23120002,23120002,8448,204,1,45058,51330,1,60,359,1,0,0,0,21.954889,37.403472,127.160264,124.082432,0,15361,0,100.000,0.000
1,31,23120008,2024052415422490296,1,1,9,101,1,1.5,0x1,0x1,128,2024052415422486873,2022042908060026145,2024052415422490296,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403472,127.160264,124.108368,15362,62,0,356,0x759ccb87,2024052415422487620,2022042903093931309,2024052415422394137,747,-4966094836,-96159,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,359,1,0,0,0,21.954889,37.403472,127.160264,124.108368,0,15362,0,100.000,0.000
1,31,23120008,2024052415422500316,1,1,9,101,1,1.5,0x1,0x1,128,2024052415422496919,2022042908060036165,2024052415422500316,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403472,127.160264,124.108488,15363,63,0,356,0xa9479ca1,2024052415422497104,2022042903093940793,2024052415422404213,185,-4966095372,-96103,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,359,1,0,0,0,21.954889,37.403472,127.160264,124.108488,0,15363,0,100.000,0.000
1,31,23120008,2024052415422510336,1,1,9,101,1,1.5,0x1,0x1,128,2024052415422506875,2022042908060046184,2024052415422510336,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403472,127.160264,124.114176,15364,64,0,356,0xf81a3f8e,2024052415422507252,2022042903093950942,2024052415422414304,377,-4966095242,-96032,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,359,1,0,0,0,21.954889,37.403472,127.160264,124.114176,0,15364,0,100.000,0.000
1,31,23120008,2024052415422520356,1,1,9,101,1,1.5,0x1,0x1,128,2024052415422516990,2022042908060056206,2024052415422520356,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403472,127.160264,124.124328,15365,65,0,356,0x79fd1c19,2024052415422518052,2022042903093961744,2024052415422425381,1062,-4966094462,-94975,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,359,1,0,0,0,21.954889,37.403472,127.160264,124.124328,0,15365,0,100.000,0.000
1,31,23120008,2024052415422530373,1,1,9,101,1,1.5,0x1,0x1,128,2024052415422526915,2022042908060066239,2024052415422530373,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403472,127.160264,124.129088,15366,66,0,356,0xe75b5839,2024052415422528000,2022042903093971691,2024052415422435449,1085,-4966094548,-94924,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,359,1,0,0,0,21.954889,37.403472,127.160264,124.129088,0,15366,0,100.000,0.000
1,31,23120008,2024052415422540390,1,1,9,101,1,1.5,0x1,0x1,128,2024052415422536956,2022042908060076256,2024052415422540390,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403472,127.160264,124.122224,15367,67,0,356,0xe2745425,2024052415422537708,2022042903093981398,2024052415422444510,752,-4966094858,-95880,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,359,1,0,0,0,21.954889,37.403472,127.160264,124.122224,0,15367,0,100.000,0.000
1,31,23120008,2024052415422550408,1,1,9,101,1,1.5,0x1,0x1,128,2024052415422546968,2022042908060086257,2024052415422550408,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403472,127.160264,124.130576,15368,68,0,356,0x42fe35d9,2024052415422547502,2022042903093991198,2024052415422454577,534,-4966095059,-95831,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,359,1,0,0,0,21.954889,37.403472,127.160264,124.130576,0,15368,0,100.000,0.000
1,31,23120008,2024052415422560426,1,1,9,101,1,1.5,0x1,0x1,128,2024052415422557080,2022042908060096275,2024052415422560426,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403472,127.160264,124.132400,15369,69,0,356,0x74e8abf9,2024052415422557302,2022042903094000993,2024052415422464644,222,-4966095282,-95782,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,359,1,0,0,0,21.954889,37.403472,127.160264,124.132400,0,15369,0,100.000,0.000
1,31,23120008,2024052415422570443,1,1,9,101,1,1.5,0x1,0x1,128,2024052415422567099,2022042908060106311,2024052415422570443,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403472,127.160264,124.121960,15370,70,0,356,0xd58180ad,2024052415422567558,2022042903094011250,2024052415422474715,459,-4966095061,-95728,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,359,1,0,0,0,21.954889,37.403472,127.160264,124.121960,0,15370,0,100.000,0.000
1,31,23120008,2024052415422580464,1,1,9,101,1,1.5,0x1,0x1,128,2024052415422576999,2022042908060116314,2024052415422580464,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403472,127.160264,124.125592,15371,71,0,356,0x4587ffe5,2024052415422577352,2022042903094021039,2024052415422484786,353,-4966095275,-95678,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,359,1,0,0,0,21.954889,37.403472,127.160264,124.125592,0,15371,0,100.000,0.000
1,31,23120008,2024052415422590483,1,1,9,101,1,1.5,0x1,0x1,128,2024052415422587050,2022042908060126357,2024052415422590483,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403472,127.160264,124.133208,15372,72,0,356,0xca7610b6,2024052415422587608,2022042903094031299,2024052415422494854,558,-4966095058,-95629,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,359,1,0,0,0,21.954889,37.403472,127.160264,124.133208,0,15372,0,100.000,0.000
1,31,23120008,2024052415422600519,1,1,9,101,1,1.5,0x1,0x1,128,2024052415422597052,2022042908060136369,2024052415422600519,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403472,127.160264,124.130296,15373,73,0,356,0x6d404778,2024052415422597903,2022042903094041593,2024052415422504922,851,-4966094776,-95597,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,359,1,0,0,0,21.954889,37.403472,127.160264,124.130296,0,15373,0,100.000,0.000
1,31,23120008,2024052415422610553,1,1,9,101,1,1.5,0x1,0x1,128,2024052415422607095,2022042908060146404,2024052415422610553,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403472,127.160264,124.125568,15374,74,0,356,0xa076f8b7,2024052415422608001,2022042903094051695,2024052415422514996,906,-4966094709,-95557,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,359,1,0,0,0,21.954889,37.403472,127.160264,124.125568,0,15374,0,100.000,0.000
1,31,23120008,2024052415422620570,1,1,9,101,1,1.5,0x1,0x1,128,2024052415422617101,2022042908060156425,2024052415422620570,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403472,127.160264,124.128872,15375,75,0,356,0x72f6510b,2024052415422617452,2022042903094061144,2024052415422524060,351,-4966095281,-96510,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,359,1,0,0,0,21.954889,37.403472,127.160264,124.128872,0,15375,0,100.000,0.000
1,31,23120008,2024052415422630585,1,1,9,101,1,1.5,0x1,0x1,128,2024052415422627116,2022042908060166442,2024052415422630585,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403472,127.160264,124.133488,15376,76,0,356,0xe62e4772,2024052415422628057,2022042903094071752,2024052415422535133,941,-4966094690,-95452,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,359,1,0,0,0,21.954889,37.403472,127.160264,124.133488,0,15376,0,100.000,0.000
1,31,23120008,2024052415422640601,1,1,9,101,1,1.5,0x1,0x1,128,2024052415422637128,2022042908060176454,2024052415422640601,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403472,127.160264,124.132456,15377,77,0,356,0x2fffa365,2024052415422637853,2022042903094081546,2024052415422545211,725,-4966094908,-95390,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,359,1,0,0,0,21.954889,37.403472,127.160264,124.132456,0,15377,0,100.000,0.000
