eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unTxDeviceIdL1,unTxDeviceIdL2,unTxDeviceIdL3,usTxSwVerL1,usTxSwVerL2,usTxSwVerL3,usTxHwVerL1,usTxHwVerL2,usTxHwVerL3,unRxTargetDeviceId,usTxFreq,ucTxPwr,ucTxBw,ucScs,ucMcs,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32,ulRxTimeStampL1,ulRxTimeStampL2,ulRxTimeStampL3,ulLatencyL1(us),ulLatencyL2(us),ulLatencyL3(us),unRxDeviceIdL1,unRxDeviceIdL2,unRxDeviceIdL3,usRxSwVerL1,usRxSwVerL2,usRxSwVerL3,usRxHwVerL1,usRxHwVerL2,usRxHwVerL3,unRxVehicleSpeed,unTotalCommDevCnt,nRssi,ucRcpi,eRsvLevel,usCommDistance,nRxLatitude,nRxLongitude,nRxAttitude,ucErrIndicator,ulTotalPacketCnt,ulTotalErrCnt,unPdr(percent),unPer(percent)
1,31,23040015,2024052115245955477,1,1,9,101,1,1.5,0x1,0x1,128,2024052115245955219,2022042903001583000,2024052115245955477,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124736,55.422496,6347,47,0,0,0xc1c8898e,2024052115245956059,2022042902500089087,9223372036854775807,840,-501493913,7199319921608820330,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.937139,37.419888,127.124736,55.422496,0,6347,0,100.000,0.000
1,31,23040015,2024052115245965492,1,1,9,101,1,1.5,0x1,0x1,128,2024052115245965263,2022042903001593038,2024052115245965492,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124736,55.421896,6348,48,0,0,0xd629eba2,2024052115245965656,2022042902500098678,9223372036854775807,393,-501494360,7199319921608810315,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.937139,37.419888,127.124736,55.421896,0,6348,0,100.000,0.000
1,31,23040015,2024052115245975508,1,1,9,101,1,1.5,0x1,0x1,128,2024052115245975291,2022042903001603035,2024052115245975508,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124736,55.423516,6349,49,0,0,0xf5f127fb,2024052115245975560,2022042902500108588,9223372036854775807,269,-501494447,7199319921608800299,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.937139,37.419888,127.124736,55.423516,0,6349,0,100.000,0.000
1,31,23040015,2024052115245985523,1,1,9,101,1,1.5,0x1,0x1,128,2024052115245985295,2022042903001613053,2024052115245985523,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124736,55.421932,6350,50,0,0,0x610af6e4,2024052115245985506,2022042902500118530,9223372036854775807,211,-501494523,7199319921608790284,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.937139,37.419888,127.124736,55.421932,0,6350,0,100.000,0.000
1,31,23040015,2024052115245995538,1,1,9,101,1,1.5,0x1,0x1,128,2024052115245995413,2022042903001623082,2024052115245995538,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124736,55.421464,6351,51,0,0,0x4a2cdda2,2024052115245996215,2022042902500129242,9223372036854775807,802,-501493840,7199319921608780269,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.937139,37.419888,127.124736,55.421464,0,6351,0,100.000,0.000
1,31,23040015,2024052115250005551,1,1,9,101,1,1.5,0x1,0x1,128,2024052115250005326,2022042903001633084,2024052115250005551,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124736,55.422308,6352,52,0,0,0x77efdc7b,2024052115250005763,2022042902500138791,9223372036854775807,437,-501494293,7199319921604770256,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.937139,37.419888,127.124736,55.422308,0,6352,0,100.000,0.000
1,31,23040015,2024052115250015570,1,1,9,101,1,1.5,0x1,0x1,128,2024052115250015358,2022042903001643093,2024052115250015570,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124736,55.426052,6353,53,0,0,0x26024fac,2024052115250016361,2022042902500149391,9223372036854775807,1003,-501493702,7199319921604760237,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.937139,37.419888,127.124736,55.426052,0,6353,0,100.000,0.000
1,31,23040015,2024052115250025582,1,1,9,101,1,1.5,0x1,0x1,128,2024052115250025369,2022042903001653110,2024052115250025582,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124736,55.429024,6354,54,0,0,0xc1cd084,2024052115250026213,2022042902500159242,9223372036854775807,844,-501493868,7199319921604750225,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.937139,37.419888,127.124736,55.429024,0,6354,0,100.000,0.000
1,31,23040015,2024052115250035597,1,1,9,101,1,1.5,0x1,0x1,128,2024052115250035319,2022042903001663121,2024052115250035597,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124736,55.430532,6355,55,0,0,0x8633ae4b,2024052115250036405,2022042902500169434,9223372036854775807,1086,-501493687,7199319921604740210,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.937139,37.419888,127.124736,55.430532,0,6355,0,100.000,0.000
1,31,23040015,2024052115250045609,1,1,9,101,1,1.5,0x1,0x1,128,2024052115250045357,2022042903001673138,2024052115250045609,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124736,55.435244,6356,56,0,0,0xdb9541cf,2024052115250046465,2022042902500179507,9223372036854775807,1108,-501493631,7199319921604730198,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.937139,37.419888,127.124736,55.435244,0,6356,0,100.000,0.000
