eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unRxTargetDeviceId,usTxFreq,ucTxPwr,ucTxBw,ucScs,ucMcs,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32
1,31,23040015,2024052113192955517,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052113192955517,0,5915,20,20,0,0,100,37.403440,127.160120,127.093120,1,1,60,0,0xeb7b0291
1,31,23040015,2024052113192965543,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052113192965543,0,5915,20,20,0,0,100,37.403440,127.160120,127.064920,2,2,60,46,0x3acab891
1,31,23040015,2024052113192975566,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052113192975566,0,5915,20,20,0,0,100,37.403440,127.160120,127.063344,3,3,60,0,0x22561472
1,31,23040015,2024052113192985583,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052113192985583,0,5915,20,20,0,0,100,37.403440,127.160120,127.072016,4,4,60,0,0xb7e33de
1,31,23040015,2024052113192995599,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052113192995599,0,5915,20,20,0,0,100,37.403440,127.160120,127.071128,5,5,60,0,0xa6e4b07d
1,31,23040015,2024052113193005617,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052113193005617,0,5915,20,20,0,0,100,37.403440,127.160120,127.084152,6,6,60,0,0x9a62ebc3
1,31,23040015,2024052113193015633,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052113193015633,0,5915,20,20,0,0,100,37.403440,127.160120,127.082560,7,7,60,0,0x84fe0518
1,31,23040015,2024052113193025649,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052113193025649,0,5915,20,20,0,0,100,37.403440,127.160120,127.089376,8,8,60,0,0x9e2e3c53
1,31,23040015,2024052113193035665,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052113193035665,0,5915,20,20,0,0,100,37.403440,127.160120,127.094672,9,9,60,0,0x3e6b3098
1,31,23040015,2024052113193045681,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052113193045681,0,5915,20,20,0,0,100,37.403440,127.160120,127.099280,10,10,60,0,0xeffe5e05
1,31,23040015,2024052113193055697,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052113193055697,0,5915,20,20,0,0,100,37.403440,127.160120,127.097536,11,11,60,0,0xc9a3a3a
1,31,23040015,2024052113193065716,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052113193065716,0,5915,20,20,0,0,100,37.403440,127.160120,127.105128,12,12,0,0,0xc1352a4a
1,31,23040015,2024052113193075733,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052113193075733,0,5915,20,20,0,0,100,37.403440,127.160120,127.105736,13,13,0,0,0xfe7f4cc4
1,31,23040015,2024052113193085748,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052113193085748,0,5915,20,20,0,0,100,37.403440,127.160120,127.100576,14,14,0,0,0x4b911738
1,31,23040015,2024052113193095782,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052113193095782,0,5915,20,20,0,0,100,37.403440,127.160120,127.101384,15,15,0,0,0x2bf8e193
1,31,23040015,2024052113193105815,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052113193105815,0,5915,20,20,0,0,100,37.403440,127.160120,127.099232,16,16,0,0,0x5e2c7f47
1,31,23040015,2024052113193115847,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052113193115847,0,5915,20,20,0,0,100,37.403440,127.160120,127.099952,17,17,0,0,0x459d1db9
1,31,23040015,2024052113193125880,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052113193125880,0,5915,20,20,0,0,100,37.403440,127.160120,127.097928,18,18,0,0,0xdd22616
1,31,23040015,2024052113193135913,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052113193135913,0,5915,20,20,0,0,100,37.403440,127.160120,127.097528,19,19,0,0,0x3fbfbb2e
1,31,23040015,2024052113193145946,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052113193145946,0,5915,20,20,0,0,100,37.403436,127.160120,127.092928,20,20,0,0,0x5b5e3e7d
1,31,23040015,2024052113193155978,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052113193155978,0,5915,20,20,0,0,100,37.403436,127.160120,127.088352,21,21,0,0,0xeeb99f5
1,31,23040015,2024052113193165994,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052113193165994,0,5915,20,20,0,0,100,37.403436,127.160120,127.084576,22,22,1,0,0xbcd5c396
1,31,23040015,2024052113193176009,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052113193176009,0,5915,20,20,0,0,100,37.403436,127.160120,127.082592,23,23,1,0,0x4d846c61
1,31,23040015,2024052113193186042,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052113193186042,0,5915,20,20,0,0,100,37.403436,127.160120,127.080544,24,24,1,0,0x34cdfede
