eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unRxTargetDeviceId,usTxFreq,ucTxPwr,ucTxBw,ucScs,ucMcs,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32
1,31,23120002,2024052415500160286,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052415500160286,0,5915,20,20,0,0,100,37.403460,127.160312,127.759504,1,1,60,0,0x678a8564
1,31,23120002,2024052415500170312,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052415500170312,0,5915,20,20,0,0,100,37.403460,127.160312,127.757016,2,2,60,359,0xec7afa9
1,31,23120002,2024052415500180331,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052415500180331,0,5915,20,20,0,0,100,37.403460,127.160312,127.757136,3,3,60,359,0x9ce4e0a6
1,31,23120002,2024052415500190351,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052415500190351,0,5915,20,20,0,0,100,37.403460,127.160312,127.757464,4,4,60,359,0x795355bf
1,31,23120002,2024052415500200371,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052415500200371,0,5915,20,20,0,0,100,37.403460,127.160312,127.742136,5,5,60,359,0xb11345cc
1,31,23120002,2024052415500210390,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052415500210390,0,5915,20,20,0,0,100,37.403460,127.160312,127.747064,6,6,60,359,0x15bdf71e
1,31,23120002,2024052415500220407,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052415500220407,0,5915,20,20,0,0,100,37.403460,127.160312,127.740528,7,7,60,359,0xcebe13ba
1,31,23120002,2024052415500230425,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052415500230425,0,5915,20,20,0,0,100,37.403460,127.160312,127.738024,8,8,60,359,0xeb6e67d0
1,31,23120002,2024052415500240445,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052415500240445,0,5915,20,20,0,0,100,37.403460,127.160312,127.739728,9,9,60,359,0x716de41c
1,31,23120002,2024052415500250464,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052415500250464,0,5915,20,20,0,0,100,37.403460,127.160312,127.736872,10,10,60,359,0x9869e2f6
1,31,23120002,2024052415500260482,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052415500260482,0,5915,20,20,0,0,100,37.403460,127.160312,127.735096,11,11,60,359,0x7f6582e5
1,31,23120002,2024052415500270501,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052415500270501,0,5915,20,20,0,0,100,37.403460,127.160312,127.734832,12,12,0,359,0xf3a92ebe
1,31,23120002,2024052415500280521,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052415500280521,0,5915,20,20,0,0,100,37.403460,127.160312,127.733280,13,13,0,359,0xec69216b
1,31,23120002,2024052415500290541,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052415500290541,0,5915,20,20,0,0,100,37.403460,127.160312,127.734264,14,14,0,359,0x62b198f
1,31,23120002,2024052415500300561,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052415500300561,0,5915,20,20,0,0,100,37.403460,127.160312,127.741576,15,15,0,359,0xc55dedd0
1,31,23120002,2024052415500310580,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052415500310580,0,5915,20,20,0,0,100,37.403460,127.160312,127.746776,16,16,0,359,0xa52db659
1,31,23120002,2024052415500320600,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052415500320600,0,5915,20,20,0,0,100,37.403460,127.160312,127.744152,17,17,0,359,0xb443c8be
1,31,23120002,2024052415500330618,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052415500330618,0,5915,20,20,0,0,100,37.403460,127.160312,127.746112,18,18,0,359,0x3fa8bc22
1,31,23120002,2024052415500340635,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052415500340635,0,5915,20,20,0,0,100,37.403460,127.160312,127.741312,19,19,0,359,0x27a683d8
1,31,23120002,2024052415500350656,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052415500350656,0,5915,20,20,0,0,100,37.403460,127.160312,127.742504,20,20,0,359,0x270ec8c2
1,31,23120002,2024052415500360673,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052415500360673,0,5915,20,20,0,0,100,37.403460,127.160312,127.735216,21,21,0,359,0x803ca4bc
1,31,23120002,2024052415500370690,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052415500370690,0,5915,20,20,0,0,100,37.403460,127.160312,127.735936,22,22,0,359,0x72caf15a
1,31,23120002,2024052415500380707,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052415500380707,0,5915,20,20,0,0,100,37.403460,127.160312,127.735648,23,23,0,359,0x73f7d2dd
1,31,23120002,2024052415500390727,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052415500390727,0,5915,20,20,0,0,100,37.403460,127.160312,127.736080,24,24,0,359,0x5c0a2d90
1,31,23120002,2024052415500400746,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052415500400746,0,5915,20,20,0,0,100,37.403460,127.160312,127.736176,25,25,0,359,0x1b6ce27f
1,31,23120002,2024052415500410763,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052415500410763,0,5915,20,20,0,0,100,37.403460,127.160312,127.732792,26,26,0,359,0x6209b61
1,31,23120002,2024052415500420781,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052415500420781,0,5915,20,20,0,0,100,37.403460,127.160312,127.730896,27,27,0,359,0x51f5d015
1,31,23120002,2024052415500430800,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052415500430800,0,5915,20,20,0,0,100,37.403460,127.160312,127.727088,28,28,0,359,0x966baf1a
