eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unTxDeviceIdL1,unTxDeviceIdL2,unTxDeviceIdL3,usTxSwVerL1,usTxSwVerL2,usTxSwVerL3,usTxHwVerL1,usTxHwVerL2,usTxHwVerL3,unRxTargetDeviceId,usTxFreq,ucTxPwr,ucTxBw,ucScs,ucMcs,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32,ulRxTimeStampL1,ulRxTimeStampL2,ulRxTimeStampL3,ulLatencyL1(us),ulLatencyL2(us),ulLatencyL3(us),unRxDeviceIdL1,unRxDeviceIdL2,unRxDeviceIdL3,usRxSwVerL1,usRxSwVerL2,usRxSwVerL3,usRxHwVerL1,usRxHwVerL2,usRxHwVerL3,unRxVehicleSpeed,unTotalCommDevCnt,nRssi,ucRcpi,eRsvLevel,usCommDistance,nRxLatitude,nRxLongitude,nRxAttitude,ucErrIndicator,ulTotalPacketCnt,ulTotalErrCnt,unPdr(percent),unPer(percent)
eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unTxDeviceIdL1,unTxDeviceIdL2,unTxDeviceIdL3,usTxSwVerL1,usTxSwVerL2,usTxSwVerL3,usTxHwVerL1,usTxHwVerL2,usTxHwVerL3,unRxTargetDeviceId,usTxFreq,ucTxPwr,ucTxBw,ucScs,ucMcs,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32,ulRxTimeStampL1,ulRxTimeStampL2,ulRxTimeStampL3,ulLatencyL1(us),ulLatencyL2(us),ulLatencyL3(us),unRxDeviceIdL1,unRxDeviceIdL2,unRxDeviceIdL3,usRxSwVerL1,usRxSwVerL2,usRxSwVerL3,usRxHwVerL1,usRxHwVerL2,usRxHwVerL3,unRxVehicleSpeed,unTotalCommDevCnt,nRssi,ucRcpi,eRsvLevel,usCommDistance,nRxLatitude,nRxLongitude,nRxAttitude,ucErrIndicator,ulTotalPacketCnt,ulTotalErrCnt,unPdr(percent),unPer(percent)
eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unTxDeviceIdL1,unTxDeviceIdL2,unTxDeviceIdL3,usTxSwVerL1,usTxSwVerL2,usTxSwVerL3,usTxHwVerL1,usTxHwVerL2,usTxHwVerL3,unRxTargetDeviceId,usTxFreq,ucTxPwr,ucTxBw,ucScs,ucMcs,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32,ulRxTimeStampL1,ulRxTimeStampL2,ulRxTimeStampL3,ulLatencyL1(us),ulLatencyL2(us),ulLatencyL3(us),unRxDeviceIdL1,unRxDeviceIdL2,unRxDeviceIdL3,usRxSwVerL1,usRxSwVerL2,usRxSwVerL3,usRxHwVerL1,usRxHwVerL2,usRxHwVerL3,unRxVehicleSpeed,unTotalCommDevCnt,nRssi,ucRcpi,eRsvLevel,usCommDistance,nRxLatitude,nRxLongitude,nRxAttitude,ucErrIndicator,ulTotalPacketCnt,ulTotalErrCnt,unPdr(percent),unPer(percent)
eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unTxDeviceIdL1,unTxDeviceIdL2,unTxDeviceIdL3,usTxSwVerL1,usTxSwVerL2,usTxSwVerL3,usTxHwVerL1,usTxHwVerL2,usTxHwVerL3,unRxTargetDeviceId,usTxFreq,ucTxPwr,ucTxBw,ucScs,ucMcs,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32,ulRxTimeStampL1,ulRxTimeStampL2,ulRxTimeStampL3,ulLatencyL1(us),ulLatencyL2(us),ulLatencyL3(us),unRxDeviceIdL1,unRxDeviceIdL2,unRxDeviceIdL3,usRxSwVerL1,usRxSwVerL2,usRxSwVerL3,usRxHwVerL1,usRxHwVerL2,usRxHwVerL3,unRxVehicleSpeed,unTotalCommDevCnt,nRssi,ucRcpi,eRsvLevel,usCommDistance,nRxLatitude,nRxLongitude,nRxAttitude,ucErrIndicator,ulTotalPacketCnt,ulTotalErrCnt,unPdr(percent),unPer(percent)
eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unTxDeviceIdL1,unTxDeviceIdL2,unTxDeviceIdL3,usTxSwVerL1,usTxSwVerL2,usTxSwVerL3,usTxHwVerL1,usTxHwVerL2,usTxHwVerL3,unRxTargetDeviceId,usTxFreq,ucTxPwr,ucTxBw,ucScs,ucMcs,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32,ulRxTimeStampL1,ulRxTimeStampL2,ulRxTimeStampL3,ulLatencyL1(us),ulLatencyL2(us),ulLatencyL3(us),unRxDeviceIdL1,unRxDeviceIdL2,unRxDeviceIdL3,usRxSwVerL1,usRxSwVerL2,usRxSwVerL3,usRxHwVerL1,usRxHwVerL2,usRxHwVerL3,unRxVehicleSpeed,unTotalCommDevCnt,nRssi,ucRcpi,eRsvLevel,usCommDistance,nRxLatitude,nRxLongitude,nRxAttitude,ucErrIndicator,ulTotalPacketCnt,ulTotalErrCnt,unPdr(percent),unPer(percent)
1,31,23040015,2024051713410434077,1,1,9,101,1,1.5,0x1,0x1,128,2024051713410434019,2022042902473970514,2024051713410434077,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,0.000000,0.000000,0.000000,1618,18,60,0,0x676a4382,2024051713410434405,2022042902464407409,9223372036854775807,386,-9563105,7199320323444341730,-836521982,23120002,23120002,8448,204,1,45058,51330,1,60,1,0,0,0,4294.967295,0.000000,0.000000,0.000000,0,1618,0,100.000,0.000
1,31,23040015,2024051713410444096,1,1,9,101,1,1.5,0x1,0x1,128,2024051713410444061,2022042902473980521,2024051713410444096,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,0.000000,0.000000,0.000000,1619,19,0,0,0x69c7dcb8,2024051713410445002,2022042902464418006,9223372036854775807,941,-9562515,7199320323444331711,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,4294.967295,0.000000,0.000000,0.000000,0,1619,0,100.000,0.000
1,31,23040015,2024051713410454112,1,1,9,101,1,1.5,0x1,0x1,128,2024051713410454096,2022042902473990529,2024051713410454112,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,0.000000,0.000000,0.000000,1620,20,0,0,0x2b8b518d,2024051713410454509,2022042902464427511,9223372036854775807,413,-9563018,7199320323444321695,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,4294.967295,0.000000,0.000000,0.000000,0,1620,0,100.000,0.000
1,31,23040015,2024051713410464126,1,1,9,101,1,1.5,0x1,0x1,128,2024051713410464125,2022042902474000543,2024051713410464126,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,0.000000,0.000000,0.000000,1621,21,0,0,0xdb2bd589,2024051713410464571,2022042902464437573,9223372036854775807,446,-9562970,7199320323444311681,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,4294.967295,0.000000,0.000000,0.000000,0,1621,0,100.000,0.000
1,31,23040015,2024051713410474138,1,1,9,101,1,1.5,0x1,0x1,128,2024051713410474027,2022042902474010554,2024051713410474138,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,0.000000,0.000000,0.000000,1622,22,0,0,0x7d64782c,2024051713410474904,2022042902464447907,9223372036854775807,877,-9562647,7199320323444301669,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,4294.967295,0.000000,0.000000,0.000000,0,1622,0,100.000,0.000
1,31,23040015,2024051713410484151,1,1,9,101,1,1.5,0x1,0x1,128,2024051713410484034,2022042902474020564,2024051713410484151,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,0.000000,0.000000,0.000000,1623,23,0,0,0x82a0678a,2024051713410484410,2022042902464457411,9223372036854775807,376,-9563153,7199320323444291656,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,4294.967295,0.000000,0.000000,0.000000,0,1623,0,100.000,0.000
