eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unTxDeviceIdL1,unTxDeviceIdL2,unTxDeviceIdL3,usTxSwVerL1,usTxSwVerL2,usTxSwVerL3,usTxHwVerL1,usTxHwVerL2,usTxHwVerL3,unRxTargetDeviceId,eChannel,sPower,eBandwidth,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32,ulRxTimeStampL1,ulRxTimeStampL2,ulRxTimeStampL3,ulLatencyL1(us),ulLatencyL2(us),ulLatencyL3(us),unRxDeviceIdL1,unRxDeviceIdL2,unRxDeviceIdL3,usRxSwVerL1,usRxSwVerL2,usRxSwVerL3,usRxHwVerL1,usRxHwVerL2,usRxHwVerL3,unRxVehicleSpeed,unTotalCommDevCnt,usRssi,eRsvLevel,usCommDistance,nRxLatitude,nRxLongitude,nRxAttitude,ucErrIndicator,ulTotalPacketCnt,ulTotalErrCnt,unPdr(percent),unPer(percent)
1,31,23040015,2024042417321284395,1,1,9,101,1,1.5,0x1,0x1,132,2023091414532927926,2022042903140988171,2024042417321284395,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646588,35.646588,0.000000,13981,81,0,0,0x2ab3cd8,2023091414532928814,2022042902461878143,2024042417321285411,888,-679110028,1016,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,13980,1,99.992,0.008
1,31,23040015,2024042417321294424,1,1,9,101,1,1.5,0x1,0x1,132,2023091414532937940,2022042903140998196,2024042417321294424,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646588,35.646588,0.000000,13982,82,0,0,0x5d235f60,2023091414532938152,2022042902461887475,2024042417321295493,212,-679110721,1069,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,13981,1,99.992,0.008
1,31,23040015,2024042417321304452,1,1,9,101,1,1.5,0x1,0x1,132,2023091414532947984,2022042903141008231,2024042417321304452,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646587,35.646587,0.000000,13983,83,0,0,0x4a007c0,2023091414532949013,2022042902461898339,2024042417321305574,1029,-679109892,1122,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,13982,1,99.992,0.008
1,31,23040015,2024042417321314465,1,1,9,101,1,1.5,0x1,0x1,132,2023091414532947984,2022042903141018266,2024042417321314465,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646587,35.646587,0.000000,13984,84,0,0,0xcdef7356,2023091414532949013,2022042902461898339,2024042417321315636,1029,-679119927,1171,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,13983,1,99.992,0.008
1,31,23040015,2024042417321324498,1,1,9,101,1,1.5,0x1,0x1,132,2023091414532968012,2022042903141028277,2024042417321324498,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646587,35.646587,0.000000,13985,85,0,0,0x18ba5413,2023091414532968453,2022042902461917780,2024042417321325739,441,-679110497,1241,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,13984,1,99.992,0.008
1,31,23040015,2024042417321334525,1,1,9,101,1,1.5,0x1,0x1,132,2023091414532978070,2022042903141038319,2024042417321334525,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646587,35.646587,0.000000,13986,86,0,0,0xde6fca4d,2023091414532978253,2022042902461927579,2024042417321334816,183,-679110740,291,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,13985,1,99.992,0.008
1,31,23040015,2024042417321344536,1,1,9,101,1,1.5,0x1,0x1,132,2023091414532988098,2022042903141048323,2024042417321344536,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646587,35.646587,0.000000,13987,87,0,0,0xc9bc7d6d,2023091414532988352,2022042902461937681,2024042417321344895,254,-679110642,359,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,13986,1,99.992,0.008
1,31,23040015,2024042417321354546,1,1,9,101,1,1.5,0x1,0x1,132,2023091414532998104,2022042903141058339,2024042417321354546,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646587,35.646587,0.000000,13988,88,0,0,0xbd6308a2,2023091414532998510,2022042902461947837,2024042417321355983,406,-679110502,1437,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,13987,1,99.992,0.008
1,31,23040015,2024042417321364555,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533008082,2022042903141068345,2024042417321364555,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646587,35.646587,0.000000,13989,89,0,0,0xeb068093,2023091414533008403,2022042902461957731,2024042417321365057,321,-679110614,502,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,13988,1,99.992,0.008
1,31,23040015,2024042417321374563,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533018100,2022042903141078358,2024042417321374563,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646587,35.646587,0.000000,13990,90,0,0,0x67997415,2023091414533018908,2022042902461968234,2024042417321376144,808,-679110124,1581,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,13989,1,99.992,0.008
1,31,23040015,2024042417321384572,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533028105,2022042903141088362,2024042417321384572,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646587,35.646587,0.000000,13991,91,0,0,0x83de9ba0,2023091414533028700,2022042902461978027,2024042417321386226,595,-679110335,1654,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,13990,1,99.992,0.008
1,31,23040015,2024042417321394580,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533038225,2022042903141098383,2024042417321394580,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646587,35.646587,0.000000,13992,92,0,0,0x23311327,2023091414533038952,2022042902461988278,2024042417321396312,727,-679110105,1732,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,13991,1,99.992,0.008
1,31,23040015,2024042417321404588,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533048238,2022042903141108382,2024042417321404588,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646587,35.646587,0.000000,13993,93,0,0,0x5a8b6fba,2023091414533049303,2022042902461998627,2024042417321406392,1065,-679109755,1804,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,13992,1,99.992,0.008
1,31,23040015,2024042417321414596,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533058154,2022042903141118388,2024042417321414596,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646587,35.646587,0.000000,13994,94,0,0,0xdb40021a,2023091414533058458,2022042902462007790,2024042417321415469,304,-679110598,873,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,13993,1,99.992,0.008
1,31,23040015,2024042417321424604,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533068161,2022042903141128399,2024042417321424604,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646587,35.646587,0.000000,13995,95,0,0,0xf8d17e15,2023091414533068602,2022042902462017928,2024042417321425553,441,-679110471,949,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,13994,1,99.992,0.008
1,31,23040015,2024042417321434613,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533078180,2022042903141138408,2024042417321434613,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646587,35.646587,0.000000,13996,96,0,0,0x523d0c73,2023091414533079062,2022042902462028393,2024042417321436644,882,-679110015,2031,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,13995,1,99.992,0.008
1,31,23040015,2024042417321444621,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533088183,2022042903141148412,2024042417321444621,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646586,35.646586,0.000000,13997,97,0,0,0x3c8b7001,2023091414533089206,2022042902462038537,2024042417321446726,1023,-679109875,2105,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,13996,1,99.992,0.008
1,31,23040015,2024042417321454629,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533098233,2022042903141158419,2024042417321454629,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646586,35.646586,0.000000,13998,98,0,0,0xc771125e,2023091414533098457,2022042902462047788,2024042417321455801,224,-679110631,1172,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,13997,1,99.992,0.008
1,31,23040015,2024042417321464637,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533098233,2022042903141168413,2024042417321464637,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646586,35.646586,0.000000,13999,99,0,0,0x51ac80da,2023091414533098457,2022042902462047788,2024042417321465864,224,-679120625,1227,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,13998,1,99.992,0.008
1,31,23040015,2024042417321474646,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533118295,2022042903141178447,2024042417321474646,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646586,35.646586,0.000000,14000,100,0,0,0xd11142ea,2023091414533119108,2022042902462068437,2024042417321475971,813,-679110010,1325,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,13999,1,99.992,0.008
1,31,23040015,2024042417321484653,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533128176,2022042903141188446,2024042417321484653,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646586,35.646586,0.000000,14001,1,0,0,0x737627bd,2023091414533128408,2022042902462077734,2024042417321485047,232,-679110712,394,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,14000,1,99.992,0.008
1,31,23040015,2024042417321494661,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533138192,2022042903141198466,2024042417321494661,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646586,35.646586,0.000000,14002,2,0,0,0x2addd991,2023091414533139152,2022042902462088478,2024042417321496133,960,-679109988,1472,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,14001,1,99.992,0.008
1,31,23040015,2024042417321504670,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533148222,2022042903141208474,2024042417321504670,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646586,35.646586,0.000000,14003,3,0,0,0x922ff80c,2023091414533148853,2022042902462098180,2024042417321506212,631,-679110294,1542,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,14002,1,99.992,0.008
1,31,23040015,2024042417321514680,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533158209,2022042903141218457,2024042417321514680,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646586,35.646586,0.000000,14004,4,0,0,0xa34ef4a5,2023091414533159312,2022042902462108646,2024042417321516293,1103,-679109811,1613,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,14003,1,99.992,0.008
1,31,23040015,2024042417321524690,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533168244,2022042903141228493,2024042417321524690,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646586,35.646586,0.000000,14005,5,0,0,0xeab4886,2023091414533168468,2022042902462117800,2024042417321525368,224,-679110693,678,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,14004,1,99.992,0.008
1,31,23040015,2024042417321534699,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533178246,2022042903141238496,2024042417321534699,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646586,35.646586,0.000000,14006,6,0,0,0xd5ee36c0,2023091414533178959,2022042902462128292,2024042417321536453,713,-679110204,1754,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,14005,1,99.992,0.008
1,31,23040015,2024042417321544708,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533188252,2022042903141248505,2024042417321544708,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646586,35.646586,0.000000,14007,7,0,0,0xb0e71602,2023091414533188653,2022042902462137982,2024042417321545528,401,-679110523,820,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,14006,1,99.992,0.008
1,31,23040015,2024042417321554717,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533198265,2022042903141258515,2024042417321554717,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646586,35.646586,0.000000,14008,8,0,0,0xd1dacde5,2023091414533198903,2022042902462148231,2024042417321555609,638,-679110284,892,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,14007,1,99.992,0.008
1,31,23040015,2024042417321564726,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533208277,2022042903141268521,2024042417321564726,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646586,35.646586,0.000000,14009,9,0,0,0xf9b7ce87,2023091414533209003,2022042902462158333,2024042417321565692,726,-679110188,966,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,14008,1,99.992,0.008
1,31,23040015,2024042417321574735,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533218282,2022042903141278532,2024042417321574735,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646586,35.646586,0.000000,14010,10,0,0,0x63d00ced,2023091414533219209,2022042902462168540,2024042417321576783,927,-679109992,2048,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,14009,1,99.992,0.008
1,31,23040015,2024042417321584744,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533228286,2022042903141288540,2024042417321584744,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646585,35.646585,0.000000,14011,11,0,0,0x785a8382,2023091414533229057,2022042902462178385,2024042417321585858,771,-679110155,1114,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,14010,1,99.992,0.008
1,31,23040015,2024042417321594753,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533238295,2022042903141298552,2024042417321594753,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646585,35.646585,0.000000,14012,12,0,0,0xb917ad7c,2023091414533238758,2022042902462188088,2024042417321595941,463,-679110464,1188,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,14011,1,99.992,0.008
1,31,23040015,2024042417321604762,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533248313,2022042903141308568,2024042417321604762,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646585,35.646585,0.000000,14013,13,0,0,0xb24e3f4f,2023091414533249306,2022042902462198638,2024042417321606018,993,-679109930,1256,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,14012,1,99.992,0.008
1,31,23040015,2024042417321614772,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533258315,2022042903141318577,2024042417321614772,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646585,35.646585,0.000000,14014,14,0,0,0x3753f418,2023091414533258762,2022042902462208097,2024042417321616098,447,-679110480,1326,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,14013,1,99.992,0.008
1,31,23040015,2024042417321624781,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533258315,2022042903141328583,2024042417321624781,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646585,35.646585,0.000000,14015,15,0,0,0x9601a9d8,2023091414533258762,2022042902462208097,2024042417321625156,447,-679120486,375,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,14014,1,99.992,0.008
1,31,23040015,2024042417321634790,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533278303,2022042903141338579,2024042417321634790,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646585,35.646585,0.000000,14016,16,0,0,0x11ed3f61,2023091414533278810,2022042902462228142,2024042417321636264,507,-679110437,1474,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,14015,1,99.992,0.008
1,31,23040015,2024042417321654809,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533298328,2022042903141358608,2024042417321654809,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646585,35.646585,0.000000,14018,18,0,0,0xa256a2e3,2023091414533299209,2022042902462248545,2024042417321656413,881,-679110063,1604,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,1,14016,2,99.985,0.015
1,31,23040015,2024042417321664818,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533308376,2022042903141368622,2024042417321664818,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646585,35.646585,0.000000,14019,19,0,0,0xd75b3f9d,2023091414533309351,2022042902462258681,2024042417321666496,975,-679109941,1678,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,14017,2,99.985,0.015
1,31,23040015,2024042417321674828,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533318389,2022042903141378625,2024042417321674828,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646585,35.646585,0.000000,14020,20,0,0,0xcd8c945e,2023091414533319101,2022042902462268438,2024042417321676576,712,-679110187,1748,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,14018,2,99.985,0.015
1,31,23040015,2024042417321684837,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533328396,2022042903141388640,2024042417321684837,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646585,35.646585,0.000000,14021,21,0,0,0x123cead7,2023091414533328609,2022042902462277956,2024042417321685650,213,-679110684,813,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,14019,2,99.985,0.015
1,31,23040015,2024042417321694847,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533338459,2022042903141398645,2024042417321694847,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646585,35.646585,0.000000,14022,22,0,0,0x4cadafce,2023091414533339460,2022042902462288797,2024042417321696736,1001,-679109848,1889,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,14020,2,99.985,0.015
1,31,23040015,2024042417321704857,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533348410,2022042903141408661,2024042417321704857,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646585,35.646585,0.000000,14023,23,0,0,0x61729be9,2023091414533348759,2022042902462298092,2024042417321705812,349,-679110569,955,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,14021,2,99.985,0.015
1,31,23040015,2024042417321714867,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533358426,2022042903141418666,2024042417321714867,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646585,35.646585,0.000000,14024,24,0,0,0x23f55f5f,2023091414533358809,2022042902462308141,2024042417321715891,383,-679110525,1024,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,14022,2,99.985,0.015
1,31,23040015,2024042417321724877,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533368447,2022042903141428677,2024042417321724877,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646585,35.646585,0.000000,14025,25,0,0,0xaf1e894b,2023091414533369413,2022042902462318748,2024042417321726975,966,-679109929,2098,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,14023,2,99.985,0.015
1,31,23040015,2024042417321734886,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533378404,2022042903141438669,2024042417321734886,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646585,35.646585,0.000000,14026,26,0,0,0x2ec14987,2023091414533378960,2022042902462328293,2024042417321736051,556,-679110376,1165,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,14024,2,99.985,0.015
1,31,23040015,2024042417321744894,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533388435,2022042903141448681,2024042417321744894,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646585,35.646585,0.000000,14027,27,0,0,0x70cb0c57,2023091414533388862,2022042902462338199,2024042417321746132,427,-679110482,1238,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,14025,2,99.985,0.015
1,31,23040015,2024042417321754903,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533398461,2022042903141458684,2024042417321754903,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646585,35.646585,0.000000,14028,28,0,0,0x1f642e8f,2023091414533399110,2022042902462348445,2024042417321756211,649,-679110239,1308,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,14026,2,99.985,0.015
1,31,23040015,2024042417321764911,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533408475,2022042903141468700,2024042417321764911,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646584,35.646584,0.000000,14029,29,0,0,0x66de5212,2023091414533409152,2022042902462358485,2024042417321766292,677,-679110215,1381,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,14027,2,99.985,0.015
1,31,23040015,2024042417321774920,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533418464,2022042903141478715,2024042417321774920,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646584,35.646584,0.000000,14030,30,0,0,0x8c385abc,2023091414533419358,2022042902462368697,2024042417321776376,894,-679110018,1456,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,14028,2,99.985,0.015
1,31,23040015,2024042417321784929,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533428448,2022042903141488711,2024042417321784929,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646584,35.646584,0.000000,14031,31,0,0,0xe023979b,2023091414533428756,2022042902462378092,2024042417321786455,308,-679110619,1526,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,14029,2,99.985,0.015
1,31,23040015,2024042417321794937,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533438455,2022042903141498740,2024042417321794937,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646584,35.646584,0.000000,14032,32,0,0,0x9071f504,2023091414533439210,2022042902462388546,2024042417321796538,755,-679110194,1601,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,14030,2,99.985,0.015
1,31,23040015,2024042417321804947,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533448472,2022042903141508753,2024042417321804947,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646584,35.646584,0.000000,14033,33,0,0,0xc38514a5,2023091414533448752,2022042902462398091,2024042417321805610,280,-679110662,663,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,14031,2,99.985,0.015
1,31,23040015,2024042417321814957,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533458499,2022042903141518763,2024042417321814957,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646584,35.646584,0.000000,14034,34,0,0,0xa5bdd5ca,2023091414533458911,2022042902462408252,2024042417321815689,412,-679110511,732,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,14032,2,99.985,0.015
1,31,23040015,2024042417321824967,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533468630,2022042903141528778,2024042417321824967,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646584,35.646584,0.000000,14035,35,0,0,0x60265a56,2023091414533469606,2022042902462418943,2024042417321826776,976,-679109835,1809,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,14033,2,99.985,0.015
1,31,23040015,2024042417321834977,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533478567,2022042903141538788,2024042417321834977,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646584,35.646584,0.000000,14036,36,0,0,0xc3c00afb,2023091414533479504,2022042902462428839,2024042417321836857,937,-679109949,1880,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,14034,2,99.985,0.015
1,31,23040015,2024042417321844986,1,1,9,101,1,1.5,0x1,0x1,132,2023091414533488553,2022042903141548790,2024042417321844986,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646584,35.646584,0.000000,14037,37,0,0,0x77e5ad0,2023091414533489303,2022042902462438641,2024042417321846939,750,-679110149,1953,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,14035,2,99.985,0.015
