eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unTxDeviceIdL1,unTxDeviceIdL2,unTxDeviceIdL3,usTxSwVerL1,usTxSwVerL2,usTxSwVerL3,usTxHwVerL1,usTxHwVerL2,usTxHwVerL3,unRxTargetDeviceId,usTxFreq,ucTxPwr,ucTxBw,ucScs,ucMcs,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32,ulRxTimeStampL1,ulRxTimeStampL2,ulRxTimeStampL3,ulLatencyL1(us),ulLatencyL2(us),ulLatencyL3(us),unRxDeviceIdL1,unRxDeviceIdL2,unRxDeviceIdL3,usRxSwVerL1,usRxSwVerL2,usRxSwVerL3,usRxHwVerL1,usRxHwVerL2,usRxHwVerL3,unRxVehicleSpeed,unTotalCommDevCnt,nRssi,ucRcpi,eRsvLevel,usCommDistance,nRxLatitude,nRxLongitude,nRxAttitude,ucErrIndicator,ulTotalPacketCnt,ulTotalErrCnt,unPdr(percent),unPer(percent)
1,31,23040015,2024052115273072648,1,1,9,101,1,1.5,0x1,0x1,128,2024052115273072513,2022042903024700579,2024052115273072648,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124728,54.761892,7856,56,60,0,0x3bc3ac67,2024052115273073311,2022042902523206610,2024052115273060323,798,-501493969,-12325,-836521982,23120002,23120002,8448,204,1,45058,51330,1,60,1,0,0,0,13.863353,37.419888,127.124728,54.761892,0,7856,0,100.000,0.000
1,31,23040015,2024052115273082669,1,1,9,101,1,1.5,0x1,0x1,128,2024052115273082513,2022042903024710593,2024052115273082669,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124728,54.755508,7857,57,0,0,0x616ddb03,2024052115273083611,2022042902523216915,2024052115273070531,1098,-501493678,-12138,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.863353,37.419888,127.124728,54.755508,0,7857,0,100.000,0.000
1,31,23040015,2024052115273092691,1,1,9,101,1,1.5,0x1,0x1,128,2024052115273092539,2022042903024720616,2024052115273092691,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124728,54.753708,7858,58,0,0,0x9292ad01,2024052115273093360,2022042902523226674,2024052115273080706,821,-501493942,-11985,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.863353,37.419888,127.124728,54.753708,0,7858,0,100.000,0.000
1,31,23040015,2024052115273102711,1,1,9,101,1,1.5,0x1,0x1,128,2024052115273102557,2022042903024730631,2024052115273102711,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124728,54.753024,7859,59,0,0,0xb93d1f6f,2024052115273102956,2022042902523236333,2024052115273090899,399,-501494298,-11812,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.863353,37.419888,127.124728,54.753024,0,7859,0,100.000,0.000
1,31,23040015,2024052115273112730,1,1,9,101,1,1.5,0x1,0x1,128,2024052115273112575,2022042903024740648,2024052115273112730,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124728,54.751688,7860,60,0,0,0xe6ef3091,2024052115273113053,2022042902523246353,2024052115273101081,478,-501494295,-11649,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.863353,37.419888,127.124728,54.751688,0,7860,0,100.000,0.000
1,31,23040015,2024052115273122749,1,1,9,101,1,1.5,0x1,0x1,128,2024052115273122616,2022042903024750670,2024052115273122749,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124728,54.747272,7861,61,0,0,0x63c67a45,2024052115273123305,2022042902523256609,2024052115273111247,689,-501494061,-11502,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.863353,37.419888,127.124728,54.747272,0,7861,0,100.000,0.000
1,31,23040015,2024052115273132769,1,1,9,101,1,1.5,0x1,0x1,128,2024052115273132619,2022042903024760692,2024052115273132769,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124728,54.746536,7862,62,0,0,0xa2ae30d3,2024052115273132856,2022042902523266160,2024052115273120352,237,-501494532,-12417,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.863353,37.419888,127.124728,54.746536,0,7862,0,100.000,0.000
1,31,23040015,2024052115273142787,1,1,9,101,1,1.5,0x1,0x1,128,2024052115273142634,2022042903024770709,2024052115273142787,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124728,54.741360,7863,63,0,0,0xaa8d57e7,2024052115273142903,2022042902523276203,2024052115273131510,269,-501494506,-11277,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.863353,37.419888,127.124728,54.741360,0,7863,0,100.000,0.000
1,31,23040015,2024052115273152804,1,1,9,101,1,1.5,0x1,0x1,128,2024052115273152671,2022042903024780728,2024052115273152804,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124728,54.737756,7864,64,0,0,0x1de0aade,2024052115273153702,2022042902523287004,2024052115273141722,1031,-501493724,-11082,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.863353,37.419888,127.124728,54.737756,0,7864,0,100.000,0.000
1,31,23040015,2024052115273162822,1,1,9,101,1,1.5,0x1,0x1,128,2024052115273162680,2022042903024790742,2024052115273162822,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124728,54.729872,7865,65,0,0,0xf3ea8e06,2024052115273163570,2022042902523296872,2024052115273151871,890,-501493870,-10951,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.863353,37.419888,127.124728,54.729872,0,7865,0,100.000,0.000
1,31,23040015,2024052115273172839,1,1,9,101,1,1.5,0x1,0x1,128,2024052115273172682,2022042903024800761,2024052115273172839,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124728,54.724680,7866,66,0,0,0x17b830a8,2024052115273173069,2022042902523306372,2024052115273162012,387,-501494389,-10827,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.863353,37.419888,127.124728,54.724680,0,7866,0,100.000,0.000
1,31,23040015,2024052115273182856,1,1,9,101,1,1.5,0x1,0x1,128,2024052115273182698,2022042903024810783,2024052115273182856,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124728,54.722580,7867,67,0,0,0xa26c2c56,2024052115273183252,2022042902523316557,2024052115273172241,554,-501494226,-10615,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.863353,37.419888,127.124728,54.722580,0,7867,0,100.000,0.000
1,31,23040015,2024052115273192881,1,1,9,101,1,1.5,0x1,0x1,128,2024052115273192722,2022042903024820803,2024052115273192881,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124728,54.708000,7868,68,0,0,0x574bed87,2024052115273192908,2022042902523326213,2024052115273181382,186,-501494590,-11499,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.863353,37.419888,127.124728,54.708000,0,7868,0,100.000,0.000
1,31,23040015,2024052115273202897,1,1,9,101,1,1.5,0x1,0x1,128,2024052115273202728,2022042903024830818,2024052115273202897,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124728,54.702172,7869,69,0,0,0x4793087a,2024052115273203752,2022042902523337062,2024052115273192562,1024,-501493756,-10335,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.863353,37.419888,127.124728,54.702172,0,7869,0,100.000,0.000
1,31,23040015,2024052115273212922,1,1,9,101,1,1.5,0x1,0x1,128,2024052115273212763,2022042903024840863,2024052115273212922,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124728,54.693028,7870,70,0,0,0xf3aed9e4,2024052115273213204,2022042902523346509,2024052115273202746,441,-501494354,-10176,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.863353,37.419888,127.124728,54.693028,0,7870,0,100.000,0.000
1,31,23040015,2024052115273222955,1,1,9,101,1,1.5,0x1,0x1,128,2024052115273222824,2022042903024850882,2024052115273222955,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124728,54.693688,7871,71,0,0,0x3054840e,2024052115273223164,2022042902523356470,2024052115273212902,340,-501494412,-10053,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.863353,37.419888,127.124728,54.693688,0,7871,0,100.000,0.000
1,31,23040015,2024052115273232977,1,1,9,101,1,1.5,0x1,0x1,128,2024052115273232829,2022042903024860905,2024052115273232977,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124728,54.693756,7872,72,0,0,0x632f7b09,2024052115273233603,2022042902523366905,2024052115273222999,774,-501494000,-9978,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.863353,37.419888,127.124728,54.693756,0,7872,0,100.000,0.000
1,31,23040015,2024052115273242995,1,1,9,101,1,1.5,0x1,0x1,128,2024052115273242940,2022042903024870922,2024052115273242995,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124728,54.693236,7873,73,0,0,0xc1c54920,2024052115273243253,2022042902523376559,2024052115273233120,313,-501494363,-9875,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.863353,37.419888,127.124728,54.693236,0,7873,0,100.000,0.000
1,31,23040015,2024052115273253009,1,1,9,101,1,1.5,0x1,0x1,128,2024052115273252836,2022042903024880933,2024052115273253009,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124728,54.695192,7874,74,0,0,0xed12478d,2024052115273253754,2022042902523387060,2024052115273243250,918,-501493873,-9759,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.863353,37.419888,127.124728,54.695192,0,7874,0,100.000,0.000
1,31,23040015,2024052115273263022,1,1,9,101,1,1.5,0x1,0x1,128,2024052115273262858,2022042903024890950,2024052115273263022,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124728,54.698272,7875,75,0,0,0xf375ca10,2024052115273263571,2022042902523396875,2024052115273253375,713,-501494075,-9647,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.863353,37.419888,127.124728,54.698272,0,7875,0,100.000,0.000
1,31,23040015,2024052115273273038,1,1,9,101,1,1.5,0x1,0x1,128,2024052115273272879,2022042903024900963,2024052115273273038,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124728,54.695172,7876,76,0,0,0x42f44c81,2024052115273273202,2022042902523406509,2024052115273263472,323,-501494454,-9566,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.863353,37.419888,127.124728,54.695172,0,7876,0,100.000,0.000
1,31,23040015,2024052115273283051,1,1,9,101,1,1.5,0x1,0x1,128,2024052115273282895,2022042903024910978,2024052115273283051,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124728,54.693020,7877,77,0,0,0x64e8e169,2024052115273283353,2022042902523416661,2024052115273273614,458,-501494317,-9437,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.863353,37.419888,127.124728,54.693020,0,7877,0,100.000,0.000
1,31,23040015,2024052115273293064,1,1,9,101,1,1.5,0x1,0x1,128,2024052115273292915,2022042903024920990,2024052115273293064,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124728,54.689828,7878,78,0,0,0x9bf3e697,2024052115273293953,2022042902523427258,2024052115273284797,1038,-501493732,-8267,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.863353,37.419888,127.124728,54.689828,0,7878,0,100.000,0.000
1,31,23040015,2024052115273303077,1,1,9,101,1,1.5,0x1,0x1,128,2024052115273302940,2022042903024931002,2024052115273303077,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124728,54.688844,7879,79,0,0,0xb54d7f93,2024052115273303653,2022042902523436961,2024052115273293927,713,-501494041,-9150,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.863353,37.419888,127.124728,54.688844,0,7879,0,100.000,0.000
1,31,23040015,2024052115273313090,1,1,9,101,1,1.5,0x1,0x1,128,2024052115273312906,2022042903024941020,2024052115273313090,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124728,54.686196,7880,80,0,0,0x18255e5d,2024052115273313704,2022042902523447012,2024052115273304089,798,-501494008,-9001,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.863353,37.419888,127.124728,54.686196,0,7880,0,100.000,0.000
1,31,23040015,2024052115273323103,1,1,9,101,1,1.5,0x1,0x1,128,2024052115273322921,2022042903024951030,2024052115273323103,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124728,54.685664,7881,81,0,0,0x1ce3f1ae,2024052115273323852,2022042902523457160,2024052115273315229,931,-501493870,-7874,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.863353,37.419888,127.124728,54.685664,0,7881,0,100.000,0.000
1,31,23040015,2024052115273333118,1,1,9,101,1,1.5,0x1,0x1,128,2024052115273332954,2022042903024961046,2024052115273333118,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124728,54.684796,7882,82,0,0,0x8c50ce33,2024052115273333703,2022042902523467008,2024052115273324347,749,-501494038,-8771,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.863353,37.419888,127.124728,54.684796,0,7882,0,100.000,0.000
1,31,23040015,2024052115273343132,1,1,9,101,1,1.5,0x1,0x1,128,2024052115273342987,2022042903024971061,2024052115273343132,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124728,54.693556,7883,83,0,0,0x1192c1a8,2024052115273343802,2022042902523477107,2024052115273335507,815,-501493954,-7625,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.863353,37.419888,127.124728,54.693556,0,7883,0,100.000,0.000
1,31,23040015,2024052115273353145,1,1,9,101,1,1.5,0x1,0x1,128,2024052115273352958,2022042903024981074,2024052115273353145,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124728,54.694340,7884,84,0,0,0x83dd2c44,2024052115273353908,2022042902523487215,2024052115273345671,950,-501493859,-7474,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.863353,37.419888,127.124728,54.694340,0,7884,0,100.000,0.000
1,31,23040015,2024052115273363158,1,1,9,101,1,1.5,0x1,0x1,128,2024052115273362985,2022042903024991084,2024052115273363158,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124728,54.694924,7885,85,0,0,0x38eadefb,2024052115273363153,2022042902523496458,2024052115273354803,168,-501494626,-8355,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.863353,37.419888,127.124728,54.694924,0,7885,0,100.000,0.000
1,31,23040015,2024052115273373171,1,1,9,101,1,1.5,0x1,0x1,128,2024052115273373003,2022042903025001100,2024052115273373171,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124728,54.699532,7886,86,0,0,0xf62f6336,2024052115273373562,2022042902523506873,2024052115273364899,559,-501494227,-8272,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.863353,37.419888,127.124728,54.699532,0,7886,0,100.000,0.000
1,31,23040015,2024052115273383185,1,1,9,101,1,1.5,0x1,0x1,128,2024052115273383046,2022042903025011118,2024052115273383185,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124728,54.700828,7887,87,0,0,0x7fb43fdf,2024052115273383453,2022042902523516760,2024052115273375038,407,-501494358,-8147,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.863353,37.419888,127.124728,54.700828,0,7887,0,100.000,0.000
1,31,23040015,2024052115273393200,1,1,9,101,1,1.5,0x1,0x1,128,2024052115273393034,2022042903025021131,2024052115273393200,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124728,54.705372,7888,88,0,0,0x7398fb75,2024052115273393602,2022042902523526909,2024052115273385174,568,-501494222,-8026,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.863353,37.419888,127.124728,54.705372,0,7888,0,100.000,0.000
1,31,23040015,2024052115273403215,1,1,9,101,1,1.5,0x1,0x1,128,2024052115273403052,2022042903025031143,2024052115273403215,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124728,54.710576,7889,89,0,0,0xdef36a38,2024052115273403816,2022042902523537129,2024052115273395338,764,-501494014,-7877,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.863353,37.419888,127.124728,54.710576,0,7889,0,100.000,0.000
1,31,23040015,2024052115273413228,1,1,9,101,1,1.5,0x1,0x1,128,2024052115273413097,2022042903025041158,2024052115273413228,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124728,54.720400,7890,90,0,0,0x8627fded,2024052115273414053,2022042902523547362,2024052115273406497,956,-501493796,-6731,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.863353,37.419888,127.124728,54.720400,0,7890,0,100.000,0.000
1,31,23040015,2024052115273423243,1,1,9,101,1,1.5,0x1,0x1,128,2024052115273423150,2022042903025051173,2024052115273423243,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124728,54.724576,7891,91,0,0,0x66a94a51,2024052115273423857,2022042902523557165,2024052115273415631,707,-501494008,-7612,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.863353,37.419888,127.124728,54.724576,0,7891,0,100.000,0.000
1,31,23040015,2024052115273433258,1,1,9,101,1,1.5,0x1,0x1,128,2024052115273433100,2022042903025061188,2024052115273433258,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.419888,127.124728,54.733556,7892,92,0,0,0x475d0384,2024052115273433960,2022042902523567270,2024052115273426813,860,-501493918,-6445,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,1,0,0,0,13.863353,37.419888,127.124728,54.733556,0,7892,0,100.000,0.000
