eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unTxDeviceIdL1,unTxDeviceIdL2,unTxDeviceIdL3,usTxSwVerL1,usTxSwVerL2,usTxSwVerL3,usTxHwVerL1,usTxHwVerL2,usTxHwVerL3,unRxTargetDeviceId,usTxFreq,ucTxPwr,ucTxBw,ucScs,ucMcs,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32,ulRxTimeStampL1,ulRxTimeStampL2,ulRxTimeStampL3,ulLatencyL1(us),ulLatencyL2(us),ulLatencyL3(us),unRxDeviceIdL1,unRxDeviceIdL2,unRxDeviceIdL3,usRxSwVerL1,usRxSwVerL2,usRxSwVerL3,usRxHwVerL1,usRxHwVerL2,usRxHwVerL3,unRxVehicleSpeed,unRxVehicleHeading,unTotalCommDevCnt,nRssi,ucRcpi,eRsvLevel,usCommDistance,nRxLatitude,nRxLongitude,nRxAttitude,ucErrIndicator,ulTotalPacketCnt,ulTotalErrCnt,unPdr(percent),unPer(percent)
1,31,23120008,2024052415372758795,1,1,9,101,1,1.5,0x1,0x1,128,2024052415372755887,2022042908010294572,2024052415372758795,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403500,127.159672,125.776872,12395,95,0,331,0xeea2a21c,2024052415372756152,2022042903044199306,2024052415372758675,265,-4966095266,-120,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,281,1,0,0,0,30.598454,37.403500,127.159672,125.776872,0,12390,5,99.959,0.041
1,31,23120008,2024052415372778865,1,1,9,101,1,1.5,0x1,0x1,128,2024052415372775937,2022042908010314657,2024052415372778865,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403500,127.159672,125.774056,12397,97,0,331,0x5f81e047,2024052415372776312,2022042903044219495,2024052415372778810,375,-4966095162,-55,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,280,1,0,0,0,30.598454,37.403500,127.159672,125.774056,1,12391,6,99.951,0.049
1,31,23120008,2024052415372788899,1,1,9,101,1,1.5,0x1,0x1,128,2024052415372785955,2022042908010324685,2024052415372788899,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403500,127.159672,125.774688,12398,98,0,331,0x7d750eb3,2024052415372786956,2022042903044230113,2024052415372788912,1001,-4966094572,13,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,280,1,0,0,0,30.598454,37.403500,127.159672,125.774688,0,12392,6,99.951,0.049
1,31,23120008,2024052415372798937,1,1,9,101,1,1.5,0x1,0x1,128,2024052415372795989,2022042908010334705,2024052415372798937,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403500,127.159672,125.777272,12399,99,0,331,0xcdac1d95,2024052415372796253,2022042903044239408,2024052415372797988,264,-4966095297,-949,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,280,1,0,0,0,30.598454,37.403500,127.159672,125.777272,0,12393,6,99.951,0.049
1,31,23120008,2024052415372808972,1,1,9,101,1,1.5,0x1,0x1,128,2024052415372806154,2022042908010344756,2024052415372808972,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403504,127.159672,125.775120,12400,100,0,331,0x7fe5eb12,2024052415372806855,2022042903044250014,2024052415372809077,701,-4966094742,105,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,279,1,0,0,0,30.674389,37.403504,127.159672,125.775120,0,12394,6,99.951,0.049
1,31,23120008,2024052415372819006,1,1,9,101,1,1.5,0x1,0x1,128,2024052415372816096,2022042908010354792,2024052415372819006,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403504,127.159672,125.777088,12401,1,0,331,0x9c3129f9,2024052415372816719,2022042903044259874,2024052415372819163,623,-4966094918,157,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,279,1,0,0,0,30.674389,37.403504,127.159672,125.777088,0,12395,6,99.951,0.049
1,31,23120008,2024052415372829042,1,1,9,101,1,1.5,0x1,0x1,128,2024052415372826139,2022042908010364827,2024052415372829042,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403504,127.159672,125.776200,12402,2,0,331,0xa400d5cb,2024052415372826460,2022042903044269620,2024052415372828235,321,-4966095207,-807,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,279,1,0,0,0,30.674389,37.403504,127.159672,125.776200,0,12396,6,99.951,0.049
1,31,23120008,2024052415372839084,1,1,9,101,1,1.5,0x1,0x1,128,2024052415372836148,2022042908010374868,2024052415372839084,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403504,127.159672,125.777376,12403,3,0,331,0x3661754b,2024052415372837252,2022042903044280407,2024052415372839309,1104,-4966094461,225,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,279,1,0,0,0,30.674389,37.403504,127.159672,125.777376,0,12397,6,99.951,0.049
1,31,23120008,2024052415372849119,1,1,9,101,1,1.5,0x1,0x1,128,2024052415372846168,2022042908010384904,2024052415372849119,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403504,127.159672,125.775408,12404,4,0,331,0x40951312,2024052415372847220,2022042903044290372,2024052415372849392,1052,-4966094532,273,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,278,1,0,0,0,30.674389,37.403504,127.159672,125.775408,0,12398,6,99.951,0.049
1,31,23120008,2024052415372859137,1,1,9,101,1,1.5,0x1,0x1,128,2024052415372856184,2022042908010394924,2024052415372859137,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403504,127.159672,125.773576,12405,5,0,331,0x8ee3005d,2024052415372857053,2022042903044300208,2024052415372859471,869,-4966094716,334,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,278,1,0,0,0,30.674389,37.403504,127.159672,125.773576,0,12399,6,99.951,0.049
1,31,23120008,2024052415372869172,1,1,9,101,1,1.5,0x1,0x1,128,2024052415372866214,2022042908010404958,2024052415372869172,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403504,127.159672,125.773888,12406,6,0,331,0x40e99c87,2024052415372866955,2022042903044310111,2024052415372869554,741,-4966094847,382,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,278,1,0,0,0,30.674389,37.403504,127.159672,125.773888,0,12400,6,99.951,0.049
1,31,23120008,2024052415372879207,1,1,9,101,1,1.5,0x1,0x1,128,2024052415372876284,2022042908010414993,2024052415372879207,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403504,127.159672,125.777440,12407,7,0,331,0x84066958,2024052415372877203,2022042903044320359,2024052415372879639,919,-4966094634,432,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,278,1,0,0,0,30.674389,37.403504,127.159672,125.777440,0,12401,6,99.951,0.049
