eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unTxDeviceIdL1,unTxDeviceIdL2,unTxDeviceIdL3,usTxSwVerL1,usTxSwVerL2,usTxSwVerL3,usTxHwVerL1,usTxHwVerL2,usTxHwVerL3,unRxTargetDeviceId,usTxFreq,ucTxPwr,ucTxBw,ucScs,ucMcs,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32,ulRxTimeStampL1,ulRxTimeStampL2,ulRxTimeStampL3,ulLatencyL1(us),ulLatencyL2(us),ulLatencyL3(us),unRxDeviceIdL1,unRxDeviceIdL2,unRxDeviceIdL3,usRxSwVerL1,usRxSwVerL2,usRxSwVerL3,usRxHwVerL1,usRxHwVerL2,usRxHwVerL3,unRxVehicleSpeed,unRxVehicleHeading,unTotalCommDevCnt,nRssi,ucRcpi,eRsvLevel,usCommDistance,nRxLatitude,nRxLongitude,nRxAttitude,ucErrIndicator,ulTotalPacketCnt,ulTotalErrCnt,unPdr(percent),unPer(percent)
1,31,23120008,2024052416110933233,1,1,9,101,1,1.5,0x1,0x1,128,2024052416110930904,2022042908344473554,2024052416110933233,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.159920,129.306552,32572,72,60,227,0xde63794,2024052416110931453,2022042903382378293,2024052416110880065,549,-4962095261,-53168,-836521982,23120002,23120002,8448,204,1,45058,51330,1,60,0,1,0,0,0,8.649220,37.403464,127.159920,129.306552,0,32572,0,100.000,0.000
1,31,23120008,2024052416110943249,1,1,9,101,1,1.5,0x1,0x1,128,2024052416110940862,2022042908344483570,2024052416110943249,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.159920,129.290560,32573,73,0,227,0x63a6e45c,2024052416110941203,2022042903382388041,2024052416110890134,341,-4962095529,-53115,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,0,1,0,0,0,8.649220,37.403464,127.159920,129.290560,0,32573,0,100.000,0.000
1,31,23120008,2024052416110953266,1,1,9,101,1,1.5,0x1,0x1,128,2024052416110950897,2022042908344493591,2024052416110953266,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.159920,129.296248,32574,74,0,227,0xb97ee7b6,2024052416110951602,2022042903382398441,2024052416110900202,705,-4962095150,-53064,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,0,1,0,0,0,8.649220,37.403464,127.159920,129.296248,0,32574,0,100.000,0.000
1,31,23120008,2024052416110963282,1,1,9,101,1,1.5,0x1,0x1,128,2024052416110960902,2022042908344503605,2024052416110963282,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.159920,129.289888,32575,75,0,227,0x9c597ffc,2024052416110961820,2022042903382408658,2024052416110910270,918,-4962094947,-53012,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,0,1,0,0,0,8.649220,37.403464,127.159920,129.289888,0,32575,0,100.000,0.000
1,31,23120008,2024052416110973300,1,1,9,101,1,1.5,0x1,0x1,128,2024052416110970939,2022042908344513615,2024052416110973300,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.159920,129.294496,32576,76,0,227,0x6c5e0476,2024052416110971553,2022042903382418390,2024052416110920340,614,-4962095225,-52960,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,0,1,0,0,0,8.649220,37.403464,127.159920,129.294496,0,32576,0,100.000,0.000
1,31,23120008,2024052416110983313,1,1,9,101,1,1.5,0x1,0x1,128,2024052416110980946,2022042908344523637,2024052416110983313,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.159920,129.285000,32577,77,0,227,0xcdf112f3,2024052416110981803,2022042903382428641,2024052416110930408,857,-4962094996,-52905,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,0,1,0,0,0,8.649220,37.403464,127.159920,129.285000,0,32577,0,100.000,0.000
1,31,23120008,2024052416110993330,1,1,9,101,1,1.5,0x1,0x1,128,2024052416110991059,2022042908344533654,2024052416110993330,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.159920,129.281984,32578,78,0,227,0x4c183ecf,2024052416110992109,2022042903382438947,2024052416110940475,1050,-4962094707,-52855,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,0,1,0,0,0,8.649220,37.403464,127.159920,129.281984,0,32578,0,100.000,0.000
1,31,23120008,2024052416111003349,1,1,9,101,1,1.5,0x1,0x1,128,2024052416111001061,2022042908344543670,2024052416111003349,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.159920,129.279128,32579,79,0,227,0x7a59f4c4,2024052416111001709,2022042903382448549,2024052416110950542,648,-4962095121,-52807,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,0,1,0,0,0,8.649220,37.403464,127.159920,129.279128,0,32579,0,100.000,0.000
1,31,23120008,2024052416111013365,1,1,9,101,1,1.5,0x1,0x1,128,2024052416111011087,2022042908344553691,2024052416111013365,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.159920,129.282208,32580,80,0,227,0x2d6a389,2024052416111011616,2022042903382458458,2024052416110960627,529,-4962095233,-52738,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,0,1,0,0,0,8.649220,37.403464,127.159920,129.282208,0,32580,0,100.000,0.000
1,31,23120008,2024052416111023380,1,1,9,101,1,1.5,0x1,0x1,128,2024052416111021012,2022042908344563701,2024052416111023380,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403464,127.159920,129.288616,32581,81,0,227,0x22bc486b,2024052416111021853,2022042903382468696,2024052416110970696,841,-4962095005,-52684,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,0,1,0,0,0,8.649220,37.403464,127.159920,129.288616,0,32581,0,100.000,0.000
