eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unTxDeviceIdL1,unTxDeviceIdL2,unTxDeviceIdL3,usTxSwVerL1,usTxSwVerL2,usTxSwVerL3,usTxHwVerL1,usTxHwVerL2,usTxHwVerL3,unRxTargetDeviceId,usTxFreq,ucTxPwr,ucTxBw,ucScs,ucMcs,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32,ulRxTimeStampL1,ulRxTimeStampL2,ulRxTimeStampL3,ulLatencyL1(us),ulLatencyL2(us),ulLatencyL3(us),unRxDeviceIdL1,unRxDeviceIdL2,unRxDeviceIdL3,usRxSwVerL1,usRxSwVerL2,usRxSwVerL3,usRxHwVerL1,usRxHwVerL2,usRxHwVerL3,unRxVehicleSpeed,unRxVehicleHeading,unTotalCommDevCnt,nRssi,ucRcpi,eRsvLevel,usCommDistance,nRxLatitude,nRxLongitude,nRxAttitude,ucErrIndicator,ulTotalPacketCnt,ulTotalErrCnt,unPdr(percent),unPer(percent)
1,31,23120008,2024052415500251388,1,1,9,101,1,1.5,0x1,0x1,128,2024052415500247386,2022042908133787573,2024052415500251388,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403460,127.160312,127.765040,19929,29,60,48,0xbc457040,2024052415500248409,2022042903171692933,2024052415500170155,1023,-4962094640,-81233,-836521982,23120002,23120002,8448,204,1,45058,51330,1,60,359,1,0,0,0,25.970598,37.403460,127.160312,127.765040,0,19929,0,100.000,0.000
1,31,23120008,2024052415500261406,1,1,9,101,1,1.5,0x1,0x1,128,2024052415500257425,2022042908133797592,2024052415500261406,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403460,127.160312,127.760904,19930,30,0,48,0xeac9634b,2024052415500257704,2022042903171702227,2024052415500179227,279,-4962095365,-82179,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,359,1,0,0,0,25.970598,37.403460,127.160312,127.760904,0,19930,0,100.000,0.000
1,31,23120008,2024052415500271424,1,1,9,101,1,1.5,0x1,0x1,128,2024052415500267442,2022042908133807609,2024052415500271424,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403460,127.160312,127.759248,19931,31,0,49,0xec04c4fc,2024052415500268164,2022042903171712694,2024052415500189274,722,-4962094915,-82150,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,359,1,0,0,0,25.970598,37.403460,127.160312,127.759248,0,19931,0,100.000,0.000
1,31,23120008,2024052415500281441,1,1,9,101,1,1.5,0x1,0x1,128,2024052415500277438,2022042908133817629,2024052415500281441,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403460,127.160312,127.750152,19932,32,0,49,0x3ab506a4,2024052415500277960,2022042903171722486,2024052415500199324,522,-4962095143,-82117,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,359,1,0,0,0,25.970598,37.403460,127.160312,127.750152,0,19932,0,100.000,0.000
1,31,23120008,2024052415500291459,1,1,9,101,1,1.5,0x1,0x1,128,2024052415500287447,2022042908133827658,2024052415500291459,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403460,127.160312,127.746664,19933,33,0,49,0xcaca3f33,2024052415500288424,2022042903171732949,2024052415500209405,977,-4962094709,-82054,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,359,1,0,0,0,25.970598,37.403460,127.160312,127.746664,0,19933,0,100.000,0.000
1,31,23120008,2024052415500301490,1,1,9,101,1,1.5,0x1,0x1,128,2024052415500297485,2022042908133837673,2024052415500301490,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403460,127.160312,127.742848,19934,34,0,49,0x3dfe37d3,2024052415500298158,2022042903171742683,2024052415500219469,673,-4962094990,-82021,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,359,1,0,0,0,25.970598,37.403460,127.160312,127.742848,0,19934,0,100.000,0.000
1,31,23120008,2024052415500311509,1,1,9,101,1,1.5,0x1,0x1,128,2024052415500307535,2022042908133847698,2024052415500311509,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403460,127.160312,127.740712,19935,35,0,49,0x9d05a8cc,2024052415500308559,2022042903171753085,2024052415500229516,1024,-4962094613,-81993,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,359,1,0,0,0,25.970598,37.403460,127.160312,127.740712,0,19935,0,100.000,0.000
1,31,23120008,2024052415500321530,1,1,9,101,1,1.5,0x1,0x1,128,2024052415500317560,2022042908133857721,2024052415500321530,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403460,127.160312,127.740688,19936,36,0,49,0xc949e519,2024052415500317853,2022042903171762381,2024052415500239598,293,-4962095340,-81932,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,359,1,0,0,0,25.970598,37.403460,127.160312,127.740688,0,19936,0,100.000,0.000
1,31,23120008,2024052415500331552,1,1,9,101,1,1.5,0x1,0x1,128,2024052415500327552,2022042908133867743,2024052415500331552,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403460,127.160312,127.736000,19937,37,0,49,0x41a24050,2024052415500328504,2022042903171773031,2024052415500249662,952,-4962094712,-81890,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,359,1,0,0,0,25.970598,37.403460,127.160312,127.736000,0,19937,0,100.000,0.000
1,31,23120008,2024052415500341574,1,1,9,101,1,1.5,0x1,0x1,128,2024052415500337582,2022042908133877766,2024052415500341574,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.403460,127.160312,127.736360,19938,38,0,49,0xdabea2bc,2024052415500338004,2022042903171782529,2024052415500259727,422,-4962095237,-81847,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,359,1,0,0,0,25.970598,37.403460,127.160312,127.736360,0,19938,0,100.000,0.000
