eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unTxDeviceIdL1,unTxDeviceIdL2,unTxDeviceIdL3,usTxSwVerL1,usTxSwVerL2,usTxSwVerL3,usTxHwVerL1,usTxHwVerL2,usTxHwVerL3,unRxTargetDeviceId,eChannel,sPower,eBandwidth,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32,ulRxTimeStampL1,ulRxTimeStampL2,ulRxTimeStampL3,ulLatencyL1(us),ulLatencyL2(us),ulLatencyL3(us),unRxDeviceIdL1,unRxDeviceIdL2,unRxDeviceIdL3,usRxSwVerL1,usRxSwVerL2,usRxSwVerL3,usRxHwVerL1,usRxHwVerL2,usRxHwVerL3,unRxVehicleSpeed,unTotalCommDevCnt,usRssi,eRsvLevel,usCommDistance,nRxLatitude,nRxLongitude,nRxAttitude,ucErrIndicator,ulTotalPacketCnt,ulTotalErrCnt,unPdr(percent),unPer(percent)
1,31,23040015,2024042417355472152,1,1,9,101,1,1.5,0x1,0x1,132,2023091414571129971,2022042903175190649,2024042417355472152,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646602,35.646602,0.000000,37,37,0,0,0x319013a,2023091414571130261,2022042902500080050,2024042417355486582,290,-675110599,14430,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,37,0,100.000,0.000
1,31,23040015,2024042417355482221,1,1,9,101,1,1.5,0x1,0x1,132,2023091414571139865,2022042903175200517,2024042417355482221,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646602,35.646602,0.000000,38,38,0,0,0x6af35ff6,2023091414571140858,2022042902500090651,2024042417355497667,993,-675109866,15446,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,38,0,100.000,0.000
1,31,23040015,2024042417355492266,1,1,9,101,1,1.5,0x1,0x1,132,2023091414571149699,2022042903175210365,2024042417355492266,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646602,35.646602,0.000000,39,39,0,0,0xe45986d8,2023091414571150760,2022042902500100544,2024042417355507740,1061,-675109821,15474,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,39,0,100.000,0.000
1,31,23040015,2024042417355502286,1,1,9,101,1,1.5,0x1,0x1,132,2023091414571159541,2022042903175220198,2024042417355502286,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646602,35.646602,0.000000,40,40,0,0,0x5dc916eb,2023091414571160608,2022042902500110397,2024042417355517813,1067,-675109801,15527,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,40,0,100.000,0.000
1,31,23040015,2024042417355512401,1,1,9,101,1,1.5,0x1,0x1,132,2023091414571169463,2022042903175230137,2024042417355512401,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646602,35.646602,0.000000,41,41,0,0,0xd8fd80c7,2023091414571170010,2022042902500119799,2024042417355526879,547,-675110338,14478,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,41,0,100.000,0.000
1,31,23040015,2024042417355522462,1,1,9,101,1,1.5,0x1,0x1,132,2023091414571179362,2022042903175240025,2024042417355522462,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646602,35.646602,0.000000,42,42,0,0,0xd10f4722,2023091414571179707,2022042902500129500,2024042417355536953,345,-675110525,14491,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,42,0,100.000,0.000
1,31,23040015,2024042417355532522,1,1,9,101,1,1.5,0x1,0x1,132,2023091414571189257,2022042903175249915,2024042417355532522,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646602,35.646602,0.000000,43,43,0,0,0x1a1a1b35,2023091414571189511,2022042902500139305,2024042417355546020,254,-675110610,13498,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,43,0,100.000,0.000
1,31,23040015,2024042417355542562,1,1,9,101,1,1.5,0x1,0x1,132,2023091414571199152,2022042903175259794,2024042417355542562,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646602,35.646602,0.000000,44,44,0,0,0x763eb4a5,2023091414571200225,2022042902500150020,2024042417355557100,1073,-675109774,14538,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,44,0,100.000,0.000
1,31,23040015,2024042417355552581,1,1,9,101,1,1.5,0x1,0x1,132,2023091414571208954,2022042903175269622,2024042417355552581,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646602,35.646602,0.000000,45,45,0,0,0x9d7e5cb1,2023091414571209609,2022042902500159399,2024042417355566166,655,-675110223,13585,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,45,0,100.000,0.000
1,31,23040015,2024042417355562640,1,1,9,101,1,1.5,0x1,0x1,132,2023091414571218861,2022042903175279514,2024042417355562640,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646603,35.646603,0.000000,46,46,0,0,0x3d99a125,2023091414571219507,2022042902500169311,2024042417355576239,646,-675110203,13599,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,46,0,100.000,0.000
1,31,23040015,2024042417355572699,1,1,9,101,1,1.5,0x1,0x1,132,2023091414571228719,2022042903175289396,2024042417355572699,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646603,35.646603,0.000000,47,47,0,0,0x51dee81c,2023091414571229659,2022042902500179453,2024042417355586311,940,-675109943,13612,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,47,0,100.000,0.000
1,31,23040015,2024042417355582748,1,1,9,101,1,1.5,0x1,0x1,132,2023091414571238634,2022042903175299278,2024042417355582748,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646603,35.646603,0.000000,48,48,0,0,0xeb1853c1,2023091414571239556,2022042902500189349,2024042417355596384,922,-675109929,13636,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,48,0,100.000,0.000
1,31,23040015,2024042417355592776,1,1,9,101,1,1.5,0x1,0x1,132,2023091414571248463,2022042903175309147,2024042417355592776,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646603,35.646603,0.000000,49,49,0,0,0x101b5402,2023091414571249415,2022042902500199202,2024042417355606478,952,-675109945,13702,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,49,0,100.000,0.000
1,31,23040015,2024042417355602829,1,1,9,101,1,1.5,0x1,0x1,132,2023091414571258363,2022042903175319022,2024042417355602829,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646603,35.646603,0.000000,50,50,0,0,0xf98ee843,2023091414571259257,2022042902500209049,2024042417355616549,894,-675109973,13720,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,50,0,100.000,0.000
1,31,23040015,2024042417355612882,1,1,9,101,1,1.5,0x1,0x1,132,2023091414571268274,2022042903175328927,2024042417355612882,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646603,35.646603,0.000000,51,51,0,0,0x18b25c6,2023091414571268809,2022042902500218602,2024042417355625611,535,-675110325,12729,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,51,0,100.000,0.000
1,31,23040015,2024042417355622935,1,1,9,101,1,1.5,0x1,0x1,132,2023091414571278149,2022042903175338828,2024042417355622935,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646603,35.646603,0.000000,52,52,0,0,0x225ae1b5,2023091414571278507,2022042902500228302,2024042417355635681,358,-675110526,12746,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,52,0,100.000,0.000
1,31,23040015,2024042417355632971,1,1,9,101,1,1.5,0x1,0x1,132,2023091414571288057,2022042903175348712,2024042417355632971,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646603,35.646603,0.000000,53,53,0,0,0x6dde2442,2023091414571288610,2022042902500238405,2024042417355645754,553,-675110307,12783,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,53,0,100.000,0.000
1,31,23040015,2024042417355642997,1,1,9,101,1,1.5,0x1,0x1,132,2023091414571297920,2022042903175358593,2024042417355642997,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646603,35.646603,0.000000,54,54,0,0,0xbeaa0ba6,2023091414571298159,2022042902500247956,2024042417355654820,239,-675110637,11823,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,54,0,100.000,0.000
1,31,23040015,2024042417355653054,1,1,9,101,1,1.5,0x1,0x1,132,2023091414571307858,2022042903175368493,2024042417355653054,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646603,35.646603,0.000000,55,55,0,0,0xdd16278b,2023091414571308053,2022042902500257844,2024042417355664893,195,-675110649,11839,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,55,0,100.000,0.000
1,31,23040015,2024042417355663089,1,1,9,101,1,1.5,0x1,0x1,132,2023091414571317690,2022042903175378378,2024042417355663089,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646604,35.646604,0.000000,56,56,0,0,0xff82053e,2023091414571318264,2022042902500268058,2024042417355674969,574,-675110320,11880,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,56,0,100.000,0.000
1,31,23040015,2024042417355673124,1,1,9,101,1,1.5,0x1,0x1,132,2023091414571327603,2022042903175388242,2024042417355673124,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646604,35.646604,0.000000,57,57,0,0,0x99886fe0,2023091414571328506,2022042902500278300,2024042417355685046,903,-675109942,11922,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,57,0,100.000,0.000
1,31,23040015,2024042417355683158,1,1,9,101,1,1.5,0x1,0x1,132,2023091414571337503,2022042903175398139,2024042417355683158,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646604,35.646604,0.000000,58,58,0,0,0x902d5331,2023091414571337855,2022042902500287644,2024042417355695134,352,-675110495,11976,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,58,0,100.000,0.000
1,31,23040015,2024042417355693172,1,1,9,101,1,1.5,0x1,0x1,132,2023091414571347421,2022042903175408008,2024042417355693172,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646604,35.646604,0.000000,59,59,0,0,0x77dfd087,2023091414571347653,2022042902500297438,2024042417355704199,232,-675110570,11027,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,59,0,100.000,0.000
1,31,23040015,2024042417355703187,1,1,9,101,1,1.5,0x1,0x1,132,2023091414571357214,2022042903175417854,2024042417355703187,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646604,35.646604,0.000000,60,60,0,0,0xa0170018,2023091414571357903,2022042902500307694,2024042417355715284,689,-675110160,12097,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,60,0,100.000,0.000
1,31,23040015,2024042417355713202,1,1,9,101,1,1.5,0x1,0x1,132,2023091414571367047,2022042903175427736,2024042417355713202,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646604,35.646604,0.000000,61,61,0,0,0xea0c530f,2023091414571367559,2022042902500317352,2024042417355724364,512,-675110384,11162,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,61,0,100.000,0.000
1,31,23040015,2024042417355723213,1,1,9,101,1,1.5,0x1,0x1,132,2023091414571376944,2022042903175437609,2024042417355723213,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646604,35.646604,0.000000,62,62,0,0,0x8420d443,2023091414571377510,2022042902500327302,2024042417355734436,566,-675110307,11223,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,62,0,100.000,0.000
1,31,23040015,2024042417355733229,1,1,9,101,1,1.5,0x1,0x1,132,2023091414571386805,2022042903175447495,2024042417355733229,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646604,35.646604,0.000000,63,63,0,0,0x60acdf7f,2023091414571387603,2022042902500337397,2024042417355744512,798,-675110098,11283,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,63,0,100.000,0.000
1,31,23040015,2024042417355743244,1,1,9,101,1,1.5,0x1,0x1,132,2023091414571396711,2022042903175457376,2024042417355743244,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646604,35.646604,0.000000,64,64,0,0,0xf5ddf464,2023091414571397455,2022042902500347252,2024042417355754585,744,-675110124,11341,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,64,0,100.000,0.000
1,31,23040015,2024042417355753258,1,1,9,101,1,1.5,0x1,0x1,132,2023091414571406569,2022042903175467252,2024042417355753258,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646604,35.646604,0.000000,65,65,0,0,0x1414ecc1,2023091414571406961,2022042902500356753,2024042417355763648,392,-675110499,10390,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,65,0,100.000,0.000
1,31,23040015,2024042417355763274,1,1,9,101,1,1.5,0x1,0x1,132,2023091414571416467,2022042903175477136,2024042417355763274,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646604,35.646604,0.000000,66,66,0,0,0x8a8fc47b,2023091414571417055,2022042902500366846,2024042417355773721,588,-675110290,10447,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,66,0,100.000,0.000
1,31,23040015,2024042417355773289,1,1,9,101,1,1.5,0x1,0x1,132,2023091414571426376,2022042903175487018,2024042417355773289,-836521982,23120002,23120002,8448,204,0,1,40,0,0,180,20,2,100,35.646604,35.646604,0.000000,67,67,0,0,0x2eb512c4,2023091414571426558,2022042902500376353,2024042417355783792,182,-675110665,10503,-836521977,23120008,23120008,8448,204,1,45063,51336,1,0,1,0,0,4294.967295,35.646622,128.401450,0.000000,0,67,0,100.000,0.000
