eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unRxTargetDeviceId,usTxFreq,ucTxPwr,ucTxBw,ucScs,ucMcs,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32
eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unRxTargetDeviceId,usTxFreq,ucTxPwr,ucTxBw,ucScs,ucMcs,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32
1,31,23040015,2024052410540048359,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052410540048359,0,5915,20,20,0,0,100,37.403448,127.160120,136.596128,1,1,60,0,0x74d81cf4
1,31,23040015,2024052410540058384,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052410540058384,0,5915,20,20,0,0,100,37.403448,127.160120,136.599680,2,2,60,60,0x3e974774
1,31,23040015,2024052410540068396,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052410540068396,0,5915,20,20,0,0,100,37.403448,127.160120,136.602032,3,3,60,0,0xcc824a73
1,31,23040015,2024052410540078428,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052410540078428,0,5915,20,20,0,0,100,37.403448,127.160120,136.603440,4,4,60,0,0xb8dbd26e
1,31,23040015,2024052410540088462,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052410540088462,0,5915,20,20,0,0,100,37.403448,127.160120,136.610992,5,5,60,0,0x79fc0539
1,31,23040015,2024052410540098495,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052410540098495,0,5915,20,20,0,0,100,37.403448,127.160120,136.614992,6,6,60,0,0x6ca5e99c
1,31,23040015,2024052410540108528,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052410540108528,0,5915,20,20,0,0,100,37.403448,127.160120,136.618080,7,7,60,0,0xf7eec1ad
1,31,23040015,2024052410540118544,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052410540118544,0,5915,20,20,0,0,100,37.403448,127.160120,136.616384,8,8,60,0,0x19820c11
1,31,23040015,2024052410540128558,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052410540128558,0,5915,20,20,0,0,100,37.403448,127.160120,136.618816,9,9,60,0,0x4469e9a9
1,31,23040015,2024052410540138573,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052410540138573,0,5915,20,20,0,0,100,37.403448,127.160120,136.623056,10,10,60,0,0xc2af7040
1,31,23040015,2024052410540148587,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052410540148587,0,5915,20,20,0,0,100,37.403448,127.160120,136.624432,11,11,60,0,0x8e4c4a12
1,31,23040015,2024052410540158602,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052410540158602,0,5915,20,20,0,0,100,37.403448,127.160120,136.628960,12,12,0,0,0xd6641e39
1,31,23040015,2024052410540168616,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052410540168616,0,5915,20,20,0,0,100,37.403444,127.160120,136.633888,13,13,0,0,0xa307fdfb
1,31,23040015,2024052410540178631,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052410540178631,0,5915,20,20,0,0,100,37.403444,127.160120,136.636128,14,14,0,0,0xe33b2f34
1,31,23040015,2024052410540188644,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052410540188644,0,5915,20,20,0,0,100,37.403444,127.160120,136.639248,15,15,0,0,0xc9ba8b0f
1,31,23040015,2024052410540198659,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052410540198659,0,5915,20,20,0,0,100,37.403448,127.160120,136.645552,16,16,0,0,0x89171e2a
1,31,23040015,2024052410540208673,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052410540208673,0,5915,20,20,0,0,100,37.403448,127.160120,136.646720,17,17,0,0,0x6b7c5dd0
1,31,23040015,2024052410540218689,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052410540218689,0,5915,20,20,0,0,100,37.403448,127.160120,136.646816,18,18,0,0,0xdcca1fd9
1,31,23040015,2024052410540228705,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052410540228705,0,5915,20,20,0,0,100,37.403448,127.160120,136.648496,19,19,0,0,0x9c448a32
1,31,23040015,2024052410540238720,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052410540238720,0,5915,20,20,0,0,100,37.403444,127.160120,136.652048,20,20,0,0,0xbd1e8370
1,31,23040015,2024052410540248735,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052410540248735,0,5915,20,20,0,0,100,37.403444,127.160120,136.654160,21,21,0,0,0xa64a5973
1,31,23040015,2024052410540258750,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052410540258750,0,5915,20,20,0,0,100,37.403444,127.160120,136.655152,22,22,1,0,0xa301abbd
1,31,23040015,2024052410540268765,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052410540268765,0,5915,20,20,0,0,100,37.403444,127.160128,136.655696,23,23,1,0,0xe864b85d
1,31,23040015,2024052410540278779,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052410540278779,0,5915,20,20,0,0,100,37.403444,127.160128,136.657280,24,24,1,91,0x9c541c78
1,31,23040015,2024052410540288795,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052410540288795,0,5915,20,20,0,0,100,37.403444,127.160128,136.662240,25,25,1,0,0x65fc905d
1,31,23040015,2024052410540298810,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052410540298810,0,5915,20,20,0,0,100,37.403444,127.160128,136.666576,26,26,1,0,0x6bdd2845
1,31,23040015,2024052410540308842,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052410540308842,0,5915,20,20,0,0,100,37.403444,127.160128,136.669680,27,27,1,0,0x68ce5dd7
1,31,23040015,2024052410540318858,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052410540318858,0,5915,20,20,0,0,100,37.403444,127.160128,136.672384,28,28,1,0,0xa616fa9c
1,31,23040015,2024052410540328873,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052410540328873,0,5915,20,20,0,0,100,37.403444,127.160128,136.675632,29,29,1,0,0x23ddf502
1,31,23040015,2024052410540338905,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052410540338905,0,5915,20,20,0,0,100,37.403444,127.160128,136.676112,30,30,1,0,0x60749086
1,31,23040015,2024052410540348920,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052410540348920,0,5915,20,20,0,0,100,37.403444,127.160128,136.680416,31,31,1,0,0x97cce28c
1,31,23040015,2024052410540358935,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052410540358935,0,5915,20,20,0,0,100,37.403444,127.160128,136.682816,32,32,2,0,0xc4559a93
1,31,23040015,2024052410540368950,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052410540368950,0,5915,20,20,0,0,100,37.403444,127.160128,136.680432,33,33,2,0,0x63ba1997
1,31,23040015,2024052410540378982,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052410540378982,0,5915,20,20,0,0,100,37.403444,127.160128,136.681728,34,34,2,0,0xc421488a
1,31,23040015,2024052410540389014,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052410540389014,0,5915,20,20,0,0,100,37.403444,127.160128,136.681040,35,35,2,0,0x7dce4881
1,31,23040015,2024052410540399046,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052410540399046,0,5915,20,20,0,0,100,37.403444,127.160128,136.677648,36,36,2,0,0x2343ad6a
1,31,23040015,2024052410540409078,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052410540409078,0,5915,20,20,0,0,100,37.403444,127.160128,136.677168,37,37,2,0,0xf6486148
1,31,23040015,2024052410540419094,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052410540419094,0,5915,20,20,0,0,100,37.403444,127.160128,136.675088,38,38,2,0,0xe0b5364b
1,31,23040015,2024052410540429109,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052410540429109,0,5915,20,20,0,0,100,37.403444,127.160128,136.674448,39,39,2,0,0xf0fa8704
1,31,23040015,2024052410540439142,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052410540439142,0,5915,20,20,0,0,100,37.403444,127.160128,136.673872,40,40,2,0,0xb14a76db
