eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unTxDeviceIdL1,unTxDeviceIdL2,unTxDeviceIdL3,usTxSwVerL1,usTxSwVerL2,usTxSwVerL3,usTxHwVerL1,usTxHwVerL2,usTxHwVerL3,unRxTargetDeviceId,usTxFreq,ucTxPwr,ucTxBw,ucScs,ucMcs,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32,ulRxTimeStampL1,ulRxTimeStampL2,ulRxTimeStampL3,ulLatencyL1(us),ulLatencyL2(us),ulLatencyL3(us),unRxDeviceIdL1,unRxDeviceIdL2,unRxDeviceIdL3,usRxSwVerL1,usRxSwVerL2,usRxSwVerL3,usRxHwVerL1,usRxHwVerL2,usRxHwVerL3,unRxVehicleSpeed,unRxVehicleHeading,unTotalCommDevCnt,nRssi,ucRcpi,eRsvLevel,usCommDistance,nRxLatitude,nRxLongitude,nRxAttitude,ucErrIndicator,ulTotalPacketCnt,ulTotalErrCnt,unPdr(percent),unPer(percent)
1,31,23120008,2024052913200794508,1,1,9,101,1,1.5,0x1,0x1,128,2024052913200794436,2022042902454787981,2024052913200794508,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.543088,286,86,1,273,0xdb2765fc,2024052913200794821,2022042902454745245,2024052913200795234,385,-42736,726,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,90,1,0,0,0,10.518693,37.319540,127.127728,184.973920,0,286,0,100.000,0.000
1,31,23120008,2024052913200804520,1,1,9,101,1,1.5,0x1,0x1,128,2024052913200804512,2022042902454797989,2024052913200804520,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.542160,287,87,1,273,0x8bb51db4,2024052913200805105,2022042902454755532,2024052913200805315,593,-42457,795,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,90,1,0,0,0,10.518693,37.319540,127.127728,184.971888,0,287,0,100.000,0.000
1,31,23120008,2024052913200814532,1,1,9,101,1,1.5,0x1,0x1,128,2024052913200814423,2022042902454808004,2024052913200814532,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.539696,288,88,1,273,0x17e2e5c5,2024052913200814757,2022042902454765188,2024052913200814389,334,-42816,-143,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,90,1,0,0,0,10.518693,37.319540,127.127728,184.983280,0,288,0,100.000,0.000
1,31,23120008,2024052913200824544,1,1,9,101,1,1.5,0x1,0x1,128,2024052913200824430,2022042902454818025,2024052913200824544,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.541696,289,89,1,273,0x40121f41,2024052913200825252,2022042902454775680,2024052913200825473,822,-42345,929,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,90,1,0,0,0,10.518693,37.319540,127.127728,184.987920,0,289,0,100.000,0.000
1,31,23120008,2024052913200834561,1,1,9,101,1,1.5,0x1,0x1,128,2024052913200834443,2022042902454828029,2024052913200834561,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.542336,290,90,1,273,0x8b09036e,2024052913200834952,2022042902454785381,2024052913200835533,509,-42648,972,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,90,1,0,0,0,10.518693,37.319540,127.127728,184.990016,0,290,0,100.000,0.000
1,31,23120008,2024052913200844574,1,1,9,101,1,1.5,0x1,0x1,128,2024052913200844486,2022042902454838044,2024052913200844574,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.540128,291,91,1,273,0xa80339b1,2024052913200845104,2022042902454795532,2024052913200845621,618,-42512,1047,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,90,1,0,0,0,10.518693,37.319540,127.127728,184.993168,0,291,0,100.000,0.000
1,31,23120008,2024052913200854586,1,1,9,101,1,1.5,0x1,0x1,128,2024052913200854576,2022042902454848143,2024052913200854586,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.539408,292,92,1,273,0x11771621,2024052913200855055,2022042902454805483,2024052913200854674,479,-42660,88,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,90,1,0,0,0,10.518693,37.319540,127.127728,184.999216,0,292,0,100.000,0.000
1,31,23120008,2024052913200864598,1,1,9,101,1,1.5,0x1,0x1,128,2024052913200864505,2022042902454858075,2024052913200864598,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.540672,293,93,1,273,0xe41499e8,2024052913200865105,2022042902454815531,2024052913200864748,600,-42544,150,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,90,1,0,0,0,10.518693,37.319540,127.127728,185.005040,0,293,0,100.000,0.000
1,31,23120008,2024052913200874610,1,1,9,101,1,1.5,0x1,0x1,128,2024052913200874530,2022042902454868091,2024052913200874610,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.537904,294,94,1,273,0x9e8dc13a,2024052913200875453,2022042902454825879,2024052913200875846,923,-42212,1236,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,90,1,0,0,0,10.518693,37.319540,127.127728,185.010400,0,294,0,100.000,0.000
1,31,23120008,2024052913200884625,1,1,9,101,1,1.5,0x1,0x1,128,2024052913200884570,2022042902454878107,2024052913200884625,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.537088,295,95,1,273,0xff19823e,2024052913200885409,2022042902454835837,2024052913200885922,839,-42270,1297,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,90,1,0,0,0,10.518693,37.319540,127.127728,185.010848,0,295,0,100.000,0.000
1,31,23120008,2024052913200894638,1,1,9,101,1,1.5,0x1,0x1,128,2024052913200894628,2022042902454888112,2024052913200894638,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.533568,296,96,1,273,0x9c0777b8,2024052913200895603,2022042902454846032,2024052913200895999,975,-42080,1361,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,91,1,0,0,0,10.518693,37.319540,127.127728,185.009040,0,296,0,100.000,0.000
1,31,23120008,2024052913200904651,1,1,9,101,1,1.5,0x1,0x1,128,2024052913200904560,2022042902454898125,2024052913200904651,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.529200,297,97,1,273,0x295dda97,2024052913200905570,2022042902454855998,2024052913200906075,1010,-42127,1424,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,91,1,0,0,0,10.518693,37.319540,127.127728,185.009904,0,297,0,100.000,0.000
1,31,23120008,2024052913200914662,1,1,9,101,1,1.5,0x1,0x1,128,2024052913200914592,2022042902454908138,2024052913200914662,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.529584,298,98,1,273,0xfb8598bd,2024052913200914927,2022042902454865359,2024052913200915142,335,-42779,480,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,91,1,0,0,0,10.518693,37.319540,127.127728,185.009248,0,298,0,100.000,0.000
1,31,23120008,2024052913200924672,1,1,9,101,1,1.5,0x1,0x1,128,2024052913200924665,2022042902454918146,2024052913200924672,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.528384,299,99,1,273,0xa4deb78a,2024052913200925253,2022042902454875682,2024052913200925220,588,-42464,548,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,91,1,0,0,0,10.518693,37.319540,127.127728,185.014192,0,299,0,100.000,0.000
1,31,23120008,2024052913200934687,1,1,9,101,1,1.5,0x1,0x1,128,2024052913200934681,2022042902454928171,2024052913200934687,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.529040,300,100,1,274,0xa5266e3b,2024052913200935409,2022042902454885836,2024052913200935296,728,-42335,609,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,91,1,0,0,0,10.518693,37.319540,127.127728,185.018352,0,300,0,100.000,0.000
1,31,23120008,2024052913200944723,1,1,9,101,1,1.5,0x1,0x1,128,2024052913200944604,2022042902454938202,2024052913200944723,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.528192,301,1,1,274,0x82431a4d,2024052913200945459,2022042902454895887,2024052913200945373,855,-42315,650,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,91,1,0,0,0,10.518693,37.319540,127.127728,185.014896,0,301,0,100.000,0.000
1,31,23120008,2024052913200954739,1,1,9,101,1,1.5,0x1,0x1,128,2024052913200954659,2022042902454948217,2024052913200954739,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.529616,302,2,0,274,0xcd7c1b6,2024052913200955005,2022042902454905434,2024052913200955450,346,-42783,711,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,91,1,0,0,0,10.518693,37.319540,127.127728,185.016992,0,302,0,100.000,0.000
1,31,23120008,2024052913200964752,1,1,9,101,1,1.5,0x1,0x1,128,2024052913200964680,2022042902454958230,2024052913200964752,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.530464,303,3,0,274,0xc8748463,2024052913200965310,2022042902454915738,2024052913200965506,630,-42492,754,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,91,1,0,0,0,10.518693,37.319540,127.127728,185.014368,0,303,0,100.000,0.000
1,31,23120008,2024052913200974766,1,1,9,101,1,1.5,0x1,0x1,128,2024052913200974700,2022042902454968244,2024052913200974766,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.529440,304,4,0,274,0xa62a984e,2024052913200975354,2022042902454925784,2024052913200975585,654,-42460,819,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,91,1,0,0,0,10.518693,37.319540,127.127728,185.013440,0,304,0,100.000,0.000
1,31,23120008,2024052913200984779,1,1,9,101,1,1.5,0x1,0x1,128,2024052913200984708,2022042902454978260,2024052913200984779,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.527920,305,5,0,274,0x24906670,2024052913200985004,2022042902454935441,2024052913200984670,296,-42819,-109,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,91,1,0,0,0,10.518693,37.319540,127.127728,185.016160,0,305,0,100.000,0.000
1,31,23120008,2024052913200994792,1,1,9,101,1,1.5,0x1,0x1,128,2024052913200994709,2022042902454988276,2024052913200994792,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.527328,306,6,0,274,0xcf48473b,2024052913200994954,2022042902454945384,2024052913200994766,245,-42892,-26,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,91,1,0,0,0,10.518693,37.319540,127.127728,185.017232,0,306,0,100.000,0.000
1,31,23120008,2024052913201004809,1,1,9,101,1,1.5,0x1,0x1,128,2024052913201004819,2022042902454998289,2024052913201004809,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.526048,307,7,0,274,0x307716d5,2024052913201005354,2022042902454955784,2024052913201005854,535,-42505,1045,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,91,1,0,0,0,10.518693,37.319540,127.127728,185.015824,0,307,0,100.000,0.000
1,31,23120008,2024052913201014826,1,1,9,101,1,1.5,0x1,0x1,128,2024052913201014829,2022042902455008303,2024052913201014826,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.528128,308,8,0,274,0xab910b06,2024052913201015656,2022042902454966089,2024052913201015938,827,-42214,1112,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,91,1,0,0,0,10.518693,37.319540,127.127728,185.019008,0,308,0,100.000,0.000
1,31,23120008,2024052913201024841,1,1,9,101,1,1.5,0x1,0x1,128,2024052913201024848,2022042902455018325,2024052913201024841,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.529824,309,9,0,274,0xef6a6395,2024052913201025557,2022042902454975989,2024052913201026022,709,-42336,1181,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,91,1,0,0,0,10.518693,37.319540,127.127728,185.017392,0,309,0,100.000,0.000
1,31,23120008,2024052913201034854,1,1,9,101,1,1.5,0x1,0x1,128,2024052913201034759,2022042902455028334,2024052913201034854,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.530560,310,10,0,274,0xa128782a,2024052913201035353,2022042902454985784,2024052913201035117,594,-42550,263,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,91,1,0,0,0,10.518693,37.319540,127.127728,185.017472,0,310,0,100.000,0.000
1,31,23120008,2024052913201044867,1,1,9,101,1,1.5,0x1,0x1,128,2024052913201044805,2022042902455038348,2024052913201044867,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.529312,311,11,0,274,0xba1299de,2024052913201045110,2022042902454995540,2024052913201045223,305,-42808,356,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,91,1,0,0,0,10.518693,37.319540,127.127728,185.020160,0,311,0,100.000,0.000
1,31,23120008,2024052913201054881,1,1,9,101,1,1.5,0x1,0x1,128,2024052913201054833,2022042902455048374,2024052913201054881,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.532704,312,12,0,274,0x5ce61a02,2024052913201055454,2022042902455005884,2024052913201055307,621,-42490,426,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,91,1,0,0,0,10.518693,37.319540,127.127728,185.022240,0,312,0,100.000,0.000
1,31,23120008,2024052913201064902,1,1,9,101,1,1.5,0x1,0x1,128,2024052913201064783,2022042902455058383,2024052913201064902,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.533296,313,13,0,274,0x660af5e4,2024052913201065356,2022042902455015787,2024052913201065392,573,-42596,490,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,91,1,0,0,0,10.518693,37.319540,127.127728,185.026304,0,313,0,100.000,0.000
1,31,23120008,2024052913201074915,1,1,9,101,1,1.5,0x1,0x1,128,2024052913201074829,2022042902455068394,2024052913201074915,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.536208,314,14,0,274,0x94be74d3,2024052913201075004,2022042902455025433,2024052913201075493,175,-42961,578,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,91,1,0,0,0,10.518693,37.319540,127.127728,185.030448,0,314,0,100.000,0.000
1,31,23120008,2024052913201084929,1,1,9,101,1,1.5,0x1,0x1,128,2024052913201084861,2022042902455078415,2024052913201084929,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.538368,315,15,0,274,0x883a2e8b,2024052913201085204,2022042902455035636,2024052913201085569,343,-42779,640,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,91,1,0,0,0,10.518693,37.319540,127.127728,185.029792,0,315,0,100.000,0.000
1,31,23120008,2024052913201094948,1,1,9,101,1,1.5,0x1,0x1,128,2024052913201094890,2022042902455088434,2024052913201094948,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.536336,316,16,0,274,0xe060cdd5,2024052913201095259,2022042902455045690,2024052913201095635,369,-42744,687,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,91,1,0,0,0,10.518693,37.319540,127.127728,185.033840,0,316,0,100.000,0.000
1,31,23120008,2024052913201104965,1,1,9,101,1,1.5,0x1,0x1,128,2024052913201104870,2022042902455098449,2024052913201104965,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.534416,317,17,0,274,0xd07a772e,2024052913201105410,2022042902455055840,2024052913201105727,540,-42609,762,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,91,1,0,0,0,10.518693,37.319540,127.127728,185.033104,0,317,0,100.000,0.000
1,31,23120008,2024052913201114984,1,1,9,101,1,1.5,0x1,0x1,128,2024052913201114889,2022042902455108472,2024052913201114984,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.533616,318,18,0,274,0x5cbcfe24,2024052913201115509,2022042902455065946,2024052913201115834,620,-42526,850,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,91,1,0,0,0,10.518693,37.319540,127.127728,185.035904,0,318,0,100.000,0.000
1,31,23120008,2024052913201125005,1,1,9,101,1,1.5,0x1,0x1,128,2024052913201124949,2022042902455118495,2024052913201125005,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.529504,319,19,0,274,0x65320616,2024052913201126001,2022042902455076435,2024052913201125890,1052,-42060,885,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,91,1,0,0,0,10.518693,37.319540,127.127728,185.034944,0,319,0,100.000,0.000
1,31,23120008,2024052913201135022,1,1,9,101,1,1.5,0x1,0x1,128,2024052913201134960,2022042902455128507,2024052913201135022,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.526144,320,20,0,274,0x2153d6d2,2024052913201135608,2022042902455086041,2024052913201135991,648,-42466,969,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,91,1,0,0,0,10.518693,37.319540,127.127728,185.036720,0,320,0,100.000,0.000
1,31,23120008,2024052913201145056,1,1,9,101,1,1.5,0x1,0x1,128,2024052913201144999,2022042902455138543,2024052913201145056,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.524336,321,21,0,274,0xfb706a7f,2024052913201145309,2022042902455095741,2024052913201145064,310,-42802,8,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,91,1,0,0,0,10.518693,37.319540,127.127728,185.037872,0,321,0,100.000,0.000
1,31,23120008,2024052913201155073,1,1,9,101,1,1.5,0x1,0x1,128,2024052913201154996,2022042902455148558,2024052913201155073,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.523600,322,22,0,274,0x731d7d25,2024052913201155554,2022042902455105984,2024052913201156173,558,-42574,1100,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,91,1,0,0,0,10.518693,37.319540,127.127728,185.031264,0,322,0,100.000,0.000
1,31,23120008,2024052913201165107,1,1,9,101,1,1.5,0x1,0x1,128,2024052913201165003,2022042902455158593,2024052913201165107,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.523248,323,23,0,274,0x878cdd99,2024052913201165604,2022042902455116036,2024052913201165242,601,-42557,135,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,91,1,0,0,0,10.518693,37.319540,127.127728,185.028768,0,323,0,100.000,0.000
1,31,23120008,2024052913201175123,1,1,9,101,1,1.5,0x1,0x1,128,2024052913201175007,2022042902455168607,2024052913201175123,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.520624,324,24,0,274,0x24ca2f06,2024052913201175755,2022042902455126185,2024052913201176332,748,-42422,1209,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,91,1,0,0,0,10.518693,37.319540,127.127728,185.021904,0,324,0,100.000,0.000
1,31,23120008,2024052913201185141,1,1,9,101,1,1.5,0x1,0x1,128,2024052913201185050,2022042902455178633,2024052913201185141,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.518928,325,25,0,274,0x68b10e12,2024052913201186153,2022042902455136587,2024052913201186412,1103,-42046,1271,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,91,1,0,0,0,10.518693,37.319540,127.127728,185.020272,0,325,0,100.000,0.000
1,31,23120008,2024052913201195173,1,1,9,101,1,1.5,0x1,0x1,128,2024052913201195080,2022042902455188660,2024052913201195173,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.518000,326,26,0,274,0x305e64c3,2024052913201195471,2022042902455145903,2024052913201195482,391,-42757,309,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,91,1,0,0,0,10.518693,37.319540,127.127728,185.024896,0,326,0,100.000,0.000
1,31,23120008,2024052913201205188,1,1,9,101,1,1.5,0x1,0x1,128,2024052913201205132,2022042902455198678,2024052913201205188,-836521977,23120008,23120008,8448,204,0,1,40,0,0,5915,20,20,30,72,100,37.319580,127.127840,187.517152,327,27,0,274,0xf27e058e,2024052913201205703,2022042902455156137,2024052913201205558,571,-42541,370,-836521982,23120002,23120002,8448,204,1,45058,51330,1,0,91,1,0,0,0,10.518693,37.319540,127.127728,185.026976,0,327,0,100.000,0.000
