eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unRxTargetDeviceId,usTxFreq,ucTxPwr,ucTxBw,ucScs,ucMcs,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32
1,31,23040015,2024051714051340983,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051340983,0,5915,20,20,0,0,100,37.403464,127.160144,134.399264,1,1,60,0,0x6389228
1,31,23040015,2024051714051351012,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051351012,0,5915,20,20,0,0,100,37.403464,127.160144,134.406112,2,2,60,94,0x7321f62
1,31,23040015,2024051714051361030,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051361030,0,5915,20,20,0,0,100,37.403464,127.160144,134.430352,3,3,60,0,0x8a212402
1,31,23040015,2024051714051371061,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051371061,0,5915,20,20,0,0,100,37.403464,127.160144,134.439824,4,4,60,0,0xd371488a
1,31,23040015,2024051714051381081,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051381081,0,5915,20,20,0,0,100,37.403464,127.160144,134.444016,5,5,60,0,0x8c3fa676
1,31,23040015,2024051714051391106,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051391106,0,5915,20,20,0,0,100,37.403464,127.160144,134.449232,6,6,60,0,0xb7ba16dc
1,31,23040015,2024051714051401129,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051401129,0,5915,20,20,0,0,100,37.403464,127.160144,134.448928,7,7,60,0,0x3d1f4e95
1,31,23040015,2024051714051411153,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051411153,0,5915,20,20,0,0,100,37.403464,127.160144,134.447840,8,8,60,0,0xea0e44e8
1,31,23040015,2024051714051421178,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051421178,0,5915,20,20,0,0,100,37.403464,127.160144,134.443280,9,9,60,0,0xc635da0c
1,31,23040015,2024051714051431202,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051431202,0,5915,20,20,0,0,100,37.403464,127.160144,134.449232,10,10,60,0,0x3e6e02e7
1,31,23040015,2024051714051441228,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051441228,0,5915,20,20,0,0,100,37.403464,127.160144,134.444992,11,11,60,0,0xebc7779b
1,31,23040015,2024051714051451257,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051451257,0,5915,20,20,0,0,100,37.403464,127.160144,134.447856,12,12,0,0,0x60431f2f
1,31,23040015,2024051714051461282,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051461282,0,5915,20,20,0,0,100,37.403464,127.160144,134.451456,13,13,0,0,0x2cecb059
1,31,23040015,2024051714051471308,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051471308,0,5915,20,20,0,0,100,37.403464,127.160144,134.455360,14,14,0,0,0xa3107685
1,31,23040015,2024051714051481333,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051481333,0,5915,20,20,0,0,100,37.403464,127.160144,134.460320,15,15,0,0,0xdf347da9
1,31,23040015,2024051714051491357,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051491357,0,5915,20,20,0,0,100,37.403464,127.160144,134.467664,16,16,0,0,0x79c1177a
1,31,23040015,2024051714051501380,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051501380,0,5915,20,20,0,0,100,37.403464,127.160144,134.471072,17,17,0,0,0x80829379
1,31,23040015,2024051714051511403,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051511403,0,5915,20,20,0,0,100,37.403464,127.160144,134.478144,18,18,0,0,0x575ed919
1,31,23040015,2024051714051521425,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051521425,0,5915,20,20,0,0,100,37.403464,127.160144,134.484016,19,19,0,0,0xb6f4b545
1,31,23040015,2024051714051531451,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051531451,0,5915,20,20,0,0,100,37.403464,127.160144,134.489024,20,20,0,0,0xaded228a
1,31,23040015,2024051714051541482,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051541482,0,5915,20,20,0,0,100,37.403464,127.160144,134.494304,21,21,0,0,0x20ea4bf0
1,31,23040015,2024051714051551507,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051551507,0,5915,20,20,0,0,100,37.403464,127.160144,134.497840,22,22,0,0,0xc93e68ef
1,31,23040015,2024051714051561541,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051561541,0,5915,20,20,0,0,100,37.403464,127.160144,134.499744,23,23,0,0,0x53b487b4
1,31,23040015,2024051714051571566,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051571566,0,5915,20,20,0,0,100,37.403464,127.160144,134.501440,24,24,0,0,0xd23a66f3
1,31,23040015,2024051714051581589,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051581589,0,5915,20,20,0,0,100,37.403464,127.160144,134.501888,25,25,0,0,0x5c8f6250
1,31,23040015,2024051714051591614,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051591614,0,5915,20,20,0,0,100,37.403464,127.160144,134.501520,26,26,0,0,0xdefef1bd
1,31,23040015,2024051714051601642,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051601642,0,5915,20,20,0,0,100,37.403464,127.160144,134.502816,27,27,0,0,0x8be081eb
1,31,23040015,2024051714051611669,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051611669,0,5915,20,20,0,0,100,37.403464,127.160144,134.506240,28,28,0,0,0x3655f995
1,31,23040015,2024051714051621694,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051621694,0,5915,20,20,0,0,100,37.403464,127.160144,134.504352,29,29,0,0,0x939c63ba
1,31,23040015,2024051714051631713,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051631713,0,5915,20,20,0,0,100,37.403464,127.160144,134.502144,30,30,0,0,0xaac7e01f
1,31,23040015,2024051714051641732,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051641732,0,5915,20,20,0,0,100,37.403464,127.160144,134.502160,31,31,0,0,0x6bbc6dd
1,31,23040015,2024051714051651762,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051651762,0,5915,20,20,0,0,100,37.403464,127.160144,134.497120,32,32,0,0,0x5dec7a3b
1,31,23040015,2024051714051661784,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051661784,0,5915,20,20,0,0,100,37.403464,127.160144,134.497216,33,33,0,0,0x48a5322
1,31,23040015,2024051714051671807,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051671807,0,5915,20,20,0,0,100,37.403464,127.160144,134.491568,34,34,0,0,0xd7ceee1
1,31,23040015,2024051714051681830,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051681830,0,5915,20,20,0,0,100,37.403464,127.160144,134.487904,35,35,0,0,0xb29ab022
1,31,23040015,2024051714051691853,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051691853,0,5915,20,20,0,0,100,37.403464,127.160144,134.485664,36,36,0,0,0xa4c766b9
1,31,23040015,2024051714051701879,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051701879,0,5915,20,20,0,0,100,37.403464,127.160144,134.490208,37,37,0,0,0x777d60e5
1,31,23040015,2024051714051711903,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051711903,0,5915,20,20,0,0,100,37.403464,127.160144,134.493648,38,38,0,0,0x9e4dea4a
1,31,23040015,2024051714051721927,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051721927,0,5915,20,20,0,0,100,37.403464,127.160144,134.495712,39,39,0,0,0xaa5fddd6
1,31,23040015,2024051714051731951,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051731951,0,5915,20,20,0,0,100,37.403464,127.160144,134.498416,40,40,0,0,0x7f70c777
1,31,23040015,2024051714051741974,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051741974,0,5915,20,20,0,0,100,37.403464,127.160144,134.498048,41,41,0,0,0x15986811
1,31,23040015,2024051714051751997,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051751997,0,5915,20,20,0,0,100,37.403464,127.160144,134.494032,42,42,0,0,0xa2264bc1
1,31,23040015,2024051714051762017,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051762017,0,5915,20,20,0,0,100,37.403464,127.160144,134.494576,43,43,0,0,0x6e4f8586
1,31,23040015,2024051714051772036,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051772036,0,5915,20,20,0,0,100,37.403464,127.160144,134.494416,44,44,0,0,0x4014c3be
1,31,23040015,2024051714051782056,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051782056,0,5915,20,20,0,0,100,37.403464,127.160144,134.494864,45,45,0,0,0xf55b744e
1,31,23040015,2024051714051792078,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051792078,0,5915,20,20,0,0,100,37.403464,127.160144,134.495760,46,46,0,0,0xc4b6f16b
1,31,23040015,2024051714051802099,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051802099,0,5915,20,20,0,0,100,37.403464,127.160144,134.496256,47,47,0,0,0x8f830b06
1,31,23040015,2024051714051812123,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051812123,0,5915,20,20,0,0,100,37.403464,127.160144,134.495616,48,48,0,0,0x4f2687ef
1,31,23040015,2024051714051822143,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051822143,0,5915,20,20,0,0,100,37.403464,127.160144,134.499440,49,49,0,0,0xb2f218d0
1,31,23040015,2024051714051832161,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051832161,0,5915,20,20,0,0,100,37.403464,127.160144,134.498080,50,50,0,0,0x1f22181f
1,31,23040015,2024051714051842181,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051842181,0,5915,20,20,0,0,100,37.403464,127.160144,134.499840,51,51,0,0,0x1bd7269d
1,31,23040015,2024051714051852215,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051852215,0,5915,20,20,0,0,100,37.403464,127.160144,134.500160,52,52,0,0,0x823d145e
1,31,23040015,2024051714051862246,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051862246,0,5915,20,20,0,0,100,37.403464,127.160144,134.500160,53,53,0,0,0xd4926fec
1,31,23040015,2024051714051872280,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051872280,0,5915,20,20,0,0,100,37.403464,127.160144,134.503408,54,54,0,0,0xee0b2f5c
1,31,23040015,2024051714051882310,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051882310,0,5915,20,20,0,0,100,37.403464,127.160144,134.509008,55,55,0,0,0x16e4391b
1,31,23040015,2024051714051892344,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051892344,0,5915,20,20,0,0,100,37.403464,127.160144,134.507568,56,56,0,0,0x9882c35c
1,31,23040015,2024051714051902375,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051902375,0,5915,20,20,0,0,100,37.403464,127.160144,134.507936,57,57,0,0,0x53b31152
1,31,23040015,2024051714051912406,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051912406,0,5915,20,20,0,0,100,37.403464,127.160144,134.507120,58,58,0,0,0x61ef6b0b
1,31,23040015,2024051714051922428,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051922428,0,5915,20,20,0,0,100,37.403464,127.160144,134.509104,59,59,0,0,0xbc5e913a
1,31,23040015,2024051714051932447,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051932447,0,5915,20,20,0,0,100,37.403464,127.160144,134.509344,60,60,0,0,0x2e142a46
1,31,23040015,2024051714051942472,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051942472,0,5915,20,20,0,0,100,37.403464,127.160144,134.510016,61,61,0,0,0x96887793
1,31,23040015,2024051714051952504,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051952504,0,5915,20,20,0,0,100,37.403464,127.160144,134.507648,62,62,0,0,0xd04060e4
1,31,23040015,2024051714051962534,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051962534,0,5915,20,20,0,0,100,37.403464,127.160144,134.507024,63,63,0,0,0x61301930
1,31,23040015,2024051714051972558,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051972558,0,5915,20,20,0,0,100,37.403464,127.160144,134.505376,64,64,0,0,0xb35f33ef
1,31,23040015,2024051714051982581,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051982581,0,5915,20,20,0,0,100,37.403464,127.160144,134.511040,65,65,0,0,0x146a77bd
1,31,23040015,2024051714051992602,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714051992602,0,5915,20,20,0,0,100,37.403464,127.160144,134.510048,66,66,0,0,0x9120a332
1,31,23040015,2024051714052002625,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714052002625,0,5915,20,20,0,0,100,37.403464,127.160144,134.509616,67,67,0,0,0x338c1a52
1,31,23040015,2024051714052012647,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714052012647,0,5915,20,20,0,0,100,37.403464,127.160144,134.510656,68,68,0,0,0x75a5bc75
1,31,23040015,2024051714052022668,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714052022668,0,5915,20,20,0,0,100,37.403464,127.160144,134.509632,69,69,0,0,0xc6728e48
1,31,23040015,2024051714052032691,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024051714052032691,0,5915,20,20,0,0,100,37.403464,127.160144,134.508560,70,70,0,0,0x3edd9f14
