eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unRxTargetDeviceId,usTxFreq,ucTxPwr,ucTxBw,ucScs,ucMcs,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32
1,31,23040015,2024052115273059649,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052115273059649,0,5915,20,20,0,0,100,37.419888,127.124728,54.761544,1,1,60,0,0x9e0c3a5f
1,31,23040015,2024052115273069687,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052115273069687,0,5915,20,20,0,0,100,37.419888,127.124728,54.754156,2,2,60,0,0xbeff4962
1,31,23040015,2024052115273079712,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052115273079712,0,5915,20,20,0,0,100,37.419888,127.124728,54.755020,3,3,60,0,0x513c3f3c
1,31,23040015,2024052115273089738,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052115273089738,0,5915,20,20,0,0,100,37.419888,127.124728,54.753260,4,4,60,0,0xe3a0913f
1,31,23040015,2024052115273099764,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052115273099764,0,5915,20,20,0,0,100,37.419888,127.124728,54.752420,5,5,60,0,0x961c92cc
1,31,23040015,2024052115273109789,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052115273109789,0,5915,20,20,0,0,100,37.419888,127.124728,54.748468,6,6,60,0,0xa05d3bcb
1,31,23040015,2024052115273119811,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052115273119811,0,5915,20,20,0,0,100,37.419888,127.124728,54.746456,7,7,60,0,0xaea72a1c
1,31,23040015,2024052115273129833,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052115273129833,0,5915,20,20,0,0,100,37.419888,127.124728,54.742512,8,8,60,0,0xffcfd83b
1,31,23040015,2024052115273139854,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052115273139854,0,5915,20,20,0,0,100,37.419888,127.124728,54.739332,9,9,60,0,0xd42fc77b
1,31,23040015,2024052115273149893,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052115273149893,0,5915,20,20,0,0,100,37.419888,127.124728,54.733272,10,10,60,0,0x348f1015
1,31,23040015,2024052115273159924,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052115273159924,0,5915,20,20,0,0,100,37.419888,127.124728,54.725992,11,11,60,0,0xc5b5845d
1,31,23040015,2024052115273169948,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052115273169948,0,5915,20,20,0,0,100,37.419888,127.124728,54.722056,12,12,0,0,0xed99bc43
1,31,23040015,2024052115273180008,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052115273180008,0,5915,20,20,0,0,100,37.419888,127.124728,54.716016,13,13,0,0,0x712e0e66
1,31,23040015,2024052115273190083,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052115273190083,0,5915,20,20,0,0,100,37.419888,127.124728,54.701588,14,14,0,0,0x447399da
1,31,23040015,2024052115273200112,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052115273200112,0,5915,20,20,0,0,100,37.419888,127.124728,54.697520,15,15,0,0,0xde142f91
1,31,23040015,2024052115273210148,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052115273210148,0,5915,20,20,0,0,100,37.419888,127.124728,54.693804,16,16,0,0,0x95a8a9c6
1,31,23040015,2024052115273220181,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052115273220181,0,5915,20,20,0,0,100,37.419888,127.124728,54.693864,17,17,0,0,0xe6df5ce
1,31,23040015,2024052115273230211,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052115273230211,0,5915,20,20,0,0,100,37.419888,127.124728,54.691248,18,18,0,0,0x2d7a8294
1,31,23040015,2024052115273240237,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052115273240237,0,5915,20,20,0,0,100,37.419888,127.124728,54.696704,19,19,0,0,0x9be526b2
1,31,23040015,2024052115273250262,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052115273250262,0,5915,20,20,0,0,100,37.419888,127.124728,54.697540,20,20,0,0,0xe1e22deb
1,31,23040015,2024052115273260314,1,1,9,101,1,1.5,0x1,0x1,128,0,0,2024052115273260314,0,5915,20,20,0,0,100,37.419888,127.124728,54.698576,21,21,0,0,0xce44d95a
